id,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W7155175422,,,Eleni Zanou|Ελένη Ζάνου,https://openalex.org/A5134273802|https://openalex.org/A5134358394,|,|,,,True|False,,,0,,Benchmarking audio language models for music performance assessment,https://doi.org/10.26219/heal.aueb.10123,,,,False,,True,green,Athens University of Economics & Business,,,https://openalex.org/S7407051608,,repository,,2026-03-31,2026,other
https://openalex.org/W4409605084,,,,,,,,,,cc-by,0.03663669,0,,Research on optimization of vocal music teaching mode and design of personalized learning path based on AI algorithm,https://doi.org/10.61091/jcmcc127b-313,,0.0,,False,en,True,hybrid,Journal of Combinatorial Mathematics and Combinatorial Computing,,,https://openalex.org/S2764734251,0835-3026,journal,Educational Technology and Pedagogy,2025-04-20,2025,article
https://openalex.org/W7154454307,,,ZUI CHEN,https://openalex.org/A5133653436,,,,,True,,0.93159836,0,,A Study on the User Demand Structure of AI-Based Music Learning Platforms Integrating Artistic Learning Experience,https://doi.org/10.17548/ksaf.2026.03.30.485,,0.0,,False,en,False,closed,The Korean Society of Science & Art,https://openalex.org/P4362643777,Institute of Science Culture Exhibition and Design,https://openalex.org/S4210240214,2005-1409,journal,Diverse Interdisciplinary Research Innovations,2026-03-31,2026,article
https://openalex.org/W7140284730,,,Deepak Varadam|Rishi Viswanatha Subramani|Anish Chhetri|Sharan Mathan Mattachotil|Elaizah Foning Ramsong,https://openalex.org/A5053228791|https://openalex.org/A5130623932|https://openalex.org/A5012191835|https://openalex.org/A5130564370|https://openalex.org/A5130591479,https://orcid.org/0000-0002-6079-4805||||,||||,,,True|False|False|False|False,cc-by,0.83173217,0,,Automatic Music Transcription Using CNN + Transformer For Zero-Shot Cross-Domain Performance,https://doi.org/10.5281/zenodo.19217634,,0.0,,False,en,True,green,Open MIND,,,https://openalex.org/S4406922384,,repository,Music and Audio Processing,2026-03-25,2026,article
https://openalex.org/W7128296940,,,Mu Li,https://openalex.org/A5061804159,,,,,True,,0.34576271,0,,Transfer learning-based adaptive music teaching system for modulating students' emotions,https://doi.org/10.1504/ijict.2026.151558,,0.0,,False,en,True,bronze,International Journal of Information and Communication Technology,https://openalex.org/P4310317825,Inderscience Publishers,https://openalex.org/S168803321,1466-6642,journal,Diverse Music Education Insights,2026-01-01,2026,article
https://openalex.org/W7128064090,,,Jinhua Wang,https://openalex.org/A5100339654,https://orcid.org/0000-0001-6785-7904,CN,Urumqi Vocational University|Xinjiang University,https://openalex.org/I4210153568|https://openalex.org/I96908189,True,,0.93818553,0,https://openalex.org/I4210153568|https://openalex.org/I96908189,"Research on the Application of Transformer, GAN and Q-learning in Piano Improvisational Accompaniment Teaching",https://doi.org/10.1109/iccsie65832.2025.00077,,0.0,,False,,False,closed,,,,,,,Diverse Music Education Insights,2025-07-23,2025,article
https://openalex.org/W4404346337,,,Zhenyi Hou|Xu Zhao|Kejie Ye|X Rebecca Sheng|Xinyu Sheng|Jing Xia|Y. M. ZHANG|Yitao Zhang|Chenxi Ban|Jiaxing Chen|Yan Zou|Yuchao Feng|Guangyu Fan|Xin Yuan|Xin Yuan|Guangyu Fan,|https://openalex.org/A5100440533|https://openalex.org/A5109699267|https://openalex.org/A5112373768||https://openalex.org/A5040495727|https://openalex.org/A5072375795|||https://openalex.org/A5100685931|https://openalex.org/A5047512884|https://openalex.org/A5101256044|https://openalex.org/A5074547051|https://openalex.org/A5069145942|https://openalex.org/A5069145942|https://openalex.org/A5074547051,|https://orcid.org/0009-0009-0974-4974||https://orcid.org/0000-0002-9310-6028||https://orcid.org/0000-0003-4809-9188||||https://orcid.org/0000-0001-5795-6722|https://orcid.org/0000-0002-4743-4995||https://orcid.org/0000-0002-1404-0009|https://orcid.org/0000-0002-2558-0203|https://orcid.org/0000-0002-2558-0203|https://orcid.org/0000-0002-1404-0009,CN|CN|CN|CN|CN|CN|CN|CN|CN|CN|CN||CN|CN|CN|CN,University of Shanghai for Science and Technology|University of Shanghai for Science and Technology|University of Shanghai for Science and Technology|University of Shanghai for Science and Technology|University of Shanghai for Science and Technology|University of Shanghai for Science and Technology|University of Shanghai for Science and Technology|University of Shanghai for Science and Technology|University of Shanghai for Science and Technology|University of Shanghai for Science and Technology|Shanghai Conservatory of Music||Shandong University|Westlake University|Westlake University|University of Shanghai for Science and Technology,https://openalex.org/I148128674|https://openalex.org/I148128674|https://openalex.org/I148128674|https://openalex.org/I148128674|https://openalex.org/I148128674|https://openalex.org/I148128674|https://openalex.org/I148128674|https://openalex.org/I148128674|https://openalex.org/I148128674|https://openalex.org/I148128674|https://openalex.org/I350617331||https://openalex.org/I154099455|https://openalex.org/I3133055985|https://openalex.org/I3133055985|https://openalex.org/I148128674,True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False,cc-by,,0,https://openalex.org/I148128674,Transfer Learning in Vocal Education: Technical Evaluation of Limited Samples Describing Mezzo-soprano,https://doi.org/10.21203/rs.3.rs-8259090/v1,,,,False,en,True,green,Research Square,,,https://openalex.org/S4306525896,,repository,Diverse Musicological Studies,2026-04-29,2026,preprint
https://openalex.org/W7140024882,990,990,Feng Liu,https://openalex.org/A5130317118,,KR,Dankook University,https://openalex.org/I89015989,True,cc-by-nc-nd,0.55058043,0,https://openalex.org/I89015989,Innovation of cross-cultural music teaching methods based on artificial intelligence,https://doi.org/10.1007/s44163-026-00975-0,,0.0,,False,en,True,gold,Discover Artificial Intelligence,https://openalex.org/P4310319965,Springer Nature,https://openalex.org/S4210220416,2731-0809,journal,Diverse Music Education Insights,2026-03-23,2026,article
https://openalex.org/W7118470730,,,Shreya S. Aigalikar|Anuradha C. Phadke|Jyoti Lele,https://openalex.org/A5122076599|https://openalex.org/A5121757084|https://openalex.org/A5056022969,||https://orcid.org/0000-0003-3346-4680,||,,,True|False|False,cc-by,0.69721828,0,,AI Meets Music: Machine Learning for Indian Classical Raag Classification,https://doi.org/10.5281/zenodo.18172526,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Music and Audio Processing,2025-08-05,2025,article
https://openalex.org/W4414585071,,,Cao Yuan,,,CN,Shandong Normal University,https://openalex.org/I28006308,True,cc-by,0.28372152,0,https://openalex.org/I28006308,Bridging Montessori Education and Artificial Intelligence: A Music-Enhanced Approach to Intelligent Learning Environments,https://doi.org/10.11648/j.ijecs.20251005.14,,0.0,,False,en,True,diamond,International Journal of Education Culture and Society,https://openalex.org/P4310319272,Science Publishing Group,https://openalex.org/S4210180380,2575-3363,journal,Education Methods and Practices,2025-09-19,2025,article
https://openalex.org/W7118470732,,,Shreya S. Aigalikar|Anuradha C. Phadke|Jyoti Lele,https://openalex.org/A5122076599|https://openalex.org/A5121757084|https://openalex.org/A5056022969,||https://orcid.org/0000-0003-3346-4680,||,,,True|False|False,cc-by,0.68832796,0,,AI Meets Music: Machine Learning for Indian Classical Raag Classification,https://doi.org/10.5281/zenodo.18172527,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Music and Audio Processing,2025-08-05,2025,article
https://openalex.org/W7118518632,,,Shreya S. Aigalikar|Anuradha C. Phadke|Jyoti Lele,https://openalex.org/A5122076599|https://openalex.org/A5121757084|https://openalex.org/A5056022969,||https://orcid.org/0000-0003-3346-4680,||,,,True|False|False,cc-by,0.69155805,0,,AI Meets Music: Machine Learning for Indian Classical Raag Classification,https://doi.org/10.5281/zenodo.18172443,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Music and Audio Processing,2025-08-05,2025,article
https://openalex.org/W7118445772,,,Shreya S. Aigalikar|Anuradha C. Phadke|Jyoti Lele,https://openalex.org/A5122076599|https://openalex.org/A5121757084|https://openalex.org/A5056022969,||https://orcid.org/0000-0003-3346-4680,||,,,True|False|False,cc-by,0.68814894,0,,AI Meets Music: Machine Learning for Indian Classical Raag Classification,https://doi.org/10.5281/zenodo.18172444,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Music and Audio Processing,2025-08-05,2025,article
https://openalex.org/W4414508973,,,Ningjing Li|Di Wu,https://openalex.org/A5020697757|,|https://orcid.org/0009-0009-4702-8223,CN|CN,Nanjing Xiaozhuang University|Jiangsu Second Normal University,https://openalex.org/I4210128418|https://openalex.org/I235331625,True|False,cc-by,0.13166869,0,https://openalex.org/I4210128418,The Auxiliary Function and Realization Mechanism of Artificial Intelligence in Cross-Cultural Traditional Music Education,https://doi.org/10.4018/jcit.388947,,0.0,,False,en,True,diamond,Journal of Cases on Information Technology,https://openalex.org/P4310320424,IGI Global,https://openalex.org/S133138818,1548-7717,journal,Educational Technology and Pedagogy,2025-09-25,2025,article
https://openalex.org/W4412610710,,,Ailing Li,https://openalex.org/A5101643559,https://orcid.org/0000-0003-4937-4700,CN,Jingchu University of Technology,https://openalex.org/I4210116247,True,,0.21896094,0,https://openalex.org/I4210116247,Innovation and Application of Virtual Reality Technology in the Integration Path of Music Education Industry and Education in Local Universities,https://doi.org/10.1109/aaicv66571.2025.00031,,0.0,,False,en,False,closed,,,,,,,Innovative Educational Techniques,2025-03-21,2025,article
https://openalex.org/W4416016959,,,Hyerim Jeon|Wen-Syan Li,|https://openalex.org/A5064251867,https://orcid.org/0009-0001-6494-8146|https://orcid.org/0009-0007-0496-3479,KR|KR,Seoul National University|Seoul National University,https://openalex.org/I139264467|https://openalex.org/I139264467,True|False,cc-by,0.3171378,0,https://openalex.org/I139264467,Identifying Critical Segments Affecting Piano Performance Evaluation,https://doi.org/10.1145/3746252.3761010,Seoul National University,0.0,,False,,True,gold,,,,,,,Music Technology and Sound Studies,2025-11-07,2025,article
https://openalex.org/W4415815924,,,Yu Zhang|Mao Yue,https://openalex.org/A5100733296|https://openalex.org/A5110717491,https://orcid.org/0000-0002-0043-4904|,|,,,True|False,,0.65190434,0,,Analysis on the Construction of Guzheng Learning Platform and Cultural Inheritance Assisted by Artificial Intelligence,https://doi.org/10.30819/5987.14,,0.0,,False,,False,closed,Logos Verlag Berlin eBooks,,,https://openalex.org/S4306463564,,ebook platform,Diverse Music Education Insights,2025-11-03,2025,book-chapter
https://openalex.org/W4410062586,,,Nilesh B. Korade|Mahendra B. Salunke|Amol A. Bhosle|Sunil Sangve|Dhanashri M. Joshi|Gayatri G. Asalkar|Sujata Kadu|Jayesh Sarwade,https://openalex.org/A5051387307|https://openalex.org/A5030664602|https://openalex.org/A5076548160|https://openalex.org/A5020541472||https://openalex.org/A5096644474|https://openalex.org/A5014742188|https://openalex.org/A5002232871,https://orcid.org/0000-0002-0372-6689|https://orcid.org/0000-0003-1787-7717|https://orcid.org/0000-0003-4548-7193|https://orcid.org/0000-0002-6140-0134||https://orcid.org/0009-0006-4993-8106|https://orcid.org/0000-0001-6346-2104|https://orcid.org/0000-0003-1815-5484,|||||||,,,True|False|False|False|False|False|False|False,cc-by,0.09613022,0,,Intelligent Guitar Chord Recognition Using Spectrogram-Based Feature Extraction and AlexNet Architecture for Categorization,https://doi.org/10.14569/ijacsa.2025.0160475,,0.0,,False,en,True,diamond,International Journal of Advanced Computer Science and Applications,https://openalex.org/P4310311819,Science and Information Organization,https://openalex.org/S23629721,2156-5570,journal,Music and Audio Processing,2025-01-01,2025,article
https://openalex.org/W4409697508,,,S. Gowthami,https://openalex.org/A5028168507,,IN,Madurai Medical College,https://openalex.org/I15664174,True,cc-by-sa,0.10685742,0,https://openalex.org/I15664174,Enhancing the Efficiency of Human Resources with Artificial Intelligence in Management,https://doi.org/10.34293/commerce.v13is1-i2.8773,,0.0,,False,en,True,diamond,ComFin Research,,,https://openalex.org/S4210171934,2582-6190,journal,AI and HR Technologies,2025-03-14,2025,article
https://openalex.org/W7131253874,,,Hijir Della Wirasti|Hanif Fakhrurroja|Oktariani Nurul Pratiwi,https://openalex.org/A5031733447|https://openalex.org/A5004438607|https://openalex.org/A5031239658,|https://orcid.org/0000-0002-2483-251X|,ID|ID|ID,Telkom University|Telkom University|Telkom University,https://openalex.org/I862893732|https://openalex.org/I862893732|https://openalex.org/I862893732,True|False|False,,0.75178827,0,https://openalex.org/I862893732,Data Driven Insight for AI Music E-Learning: Churn Prediction and Behavioral Segmentation,https://doi.org/10.1109/iciss66954.2025.11389651,,0.0,,False,,False,closed,,,,,,,Music and Audio Processing,2025-09-03,2025,article
https://openalex.org/W7113316131,,,"Huynh, Tien",,,,,,True,,,0,,Sentiment analysis of Amazon’s product reviews,,,,,False,en,False,closed,Aaltodoc (Aalto University),https://openalex.org/I9927081,Aalto University,https://openalex.org/S4306401662,,repository,,2025-09-23,2025,other
https://openalex.org/W7125599779,,,Anusha Arora,https://openalex.org/A5123741646,,US,Bellevue University,https://openalex.org/I58064216,True,,0.66241745,0,https://openalex.org/I58064216,SoundRubric: Musical Performance Analysis for Violin Learning Using Audio Deconstruction,https://doi.org/10.1109/resgenxai64788.2025.11344053,,0.0,,False,,False,closed,,,,,,,Music and Audio Processing,2025-09-10,2025,article
https://openalex.org/W4414405723,,,Shan Peng,,,CN,Zaozhuang University,https://openalex.org/I4210159676,True,,0.30789339,0,https://openalex.org/I4210159676,A Hybrid Deep Learning Model for Evaluation System of Traditional Chinese Music Performance,https://doi.org/10.1109/icicke65317.2025.11136211,,0.0,,False,en,False,closed,,,,,,,Music and Audio Processing,2025-06-06,2025,article
https://openalex.org/W4408911884,,,Ji Hyun Park,https://openalex.org/A5100666372,https://orcid.org/0000-0002-8233-886X,,,,True,,0.05632762,0,,Proposal for Composition and Organization of Music Textbooks and Guidebooks for Special Education,https://doi.org/10.47116/apjcri.2025.03.14,,0.0,,False,en,True,bronze,Asia-pacific Journal of Convergent Research Interchange,,,https://openalex.org/S4210209862,2508-9080,journal,"Education, Safety, and Science Studies",2025-03-27,2025,article
https://openalex.org/W4408365506,1500,1500,Ruijie Liao,,,CN,Tan Kah Kee Innovation Laboratory,https://openalex.org/I4210156302,True,cc-by-nc-nd,0.01858358,0,https://openalex.org/I4210156302,Construction of Western Music Theory Teaching Model Based on Machine Learning,https://doi.org/10.2478/amns-2025-0408,,0.0,,False,en,True,gold,Applied Mathematics and Nonlinear Sciences,https://openalex.org/P4310313990,De Gruyter,https://openalex.org/S4210209777,2444-8656,journal,Educational Technology and Pedagogy,2025-01-01,2025,article
https://openalex.org/W4415607241,,,Min Zhang,https://openalex.org/A5101798819,https://orcid.org/0000-0001-5280-2062,,,,True,cc-by,0.31379456,0,,The Collision of Rationality and Artistic Essence: Progress and Trends in Artificial Intelligence Music Education Research,https://doi.org/10.55677/sshrb/2025-3050-1013,,0.0,,False,,True,hybrid,Social science and human research bulletin.,,,https://openalex.org/S4404661604,3050-5534,journal,Diverse Music Education Insights,2025-10-28,2025,article
https://openalex.org/W4401403929,,,The Korean Society of Music Education Technology|Rebecca Chang|Kyeong-won Roh|Hyunsu Lee,|https://openalex.org/A5106894276|https://openalex.org/A5106352296|https://openalex.org/A5063223142,|||https://orcid.org/0000-0003-3631-3028,|||,,,True|False|False|False,,0.15952681,0,,Development and Application of an IoT-Based Movement Music Education System,https://doi.org/10.30832/jmes.2023.60.133,,0.0,,False,en,False,closed,The Korean Society of Music Education Technology,,,https://openalex.org/S4210197711,1598-8252,journal,Diverse Music Education Insights,2024-07-31,2024,article
https://openalex.org/W7105738205,,,Hang Su|Yinuo Ying,|,https://orcid.org/0000-0003-1475-6768|https://orcid.org/0009-0002-1317-5865,CN|CN,East China Normal University|East China Normal University,https://openalex.org/I66867065|https://openalex.org/I66867065,True|False,,0.63352138,0,https://openalex.org/I66867065,The impact of AI on parent–infant interactions and early music education: A comprehensive review of current understanding,https://doi.org/10.1386/ijmec_00078_1,,0.0,,False,en,False,closed,International Journal of Music in Early Childhood,https://openalex.org/P4310311755,Intellect,https://openalex.org/S4210189749,2516-1989,journal,Diverse Music Education Insights,2025-04-01,2025,article
https://openalex.org/W7141949040,,,Huazhao Lu,https://openalex.org/A5129775634,,CN,Taishan University,https://openalex.org/I4210118050,True,,0.91360356,0,https://openalex.org/I4210118050,Optimisation analysis of music and dance teaching mode based on intelligent communication technology and constitutional neural network,https://doi.org/10.1504/ijict.2026.152577,,0.0,,False,en,True,bronze,International Journal of Information and Communication Technology,https://openalex.org/P4310317825,Inderscience Publishers,https://openalex.org/S168803321,1466-6642,journal,Diversity and Impact of Dance,2026-01-01,2026,article
https://openalex.org/W7117459922,,,Huirong Jiang,https://openalex.org/A5121446660,,CN,Jinggangshan University,https://openalex.org/I14748160,True,cc-by-nc,0.82083979,0,https://openalex.org/I14748160,"Research on the Training Path for Interdisciplinary Talents in Guzheng Performance under the Background of AI Empowerment: A Case Study of Universities in Ji'an, China",https://doi.org/10.54097/3bfze376,,0.0,,False,,True,diamond,Journal of Education and Educational Research,,,https://openalex.org/S4387284853,2957-9465,journal,Diverse Music Education Insights,2025-12-25,2025,article
https://openalex.org/W4414860215,1000000,1000000,Ershun Du|Mariam Oluwatoyin Idris,https://openalex.org/A5100783884|,https://orcid.org/0000-0002-5670-8767|,CN|MY,Ankang University|Sultan Idris Education University,https://openalex.org/I1304023955|https://openalex.org/I143923087,True|False,cc-by-sa,0.26506187,0,https://openalex.org/I1304023955,Breaking the sound barrier: Spectrum–based pedagogies in modern vocal music education,https://doi.org/10.21831/cp.v44i3.84011,,0.0,,False,en,True,gold,Jurnal Cakrawala Pendidikan,https://openalex.org/P4310314915,State University of Yogyakarta,https://openalex.org/S4210172632,0216-1370,journal,Diverse Music Education Insights,2025-10-06,2025,article
https://openalex.org/W4414125448,,,Yajun Wang,https://openalex.org/A5111246810,,CN,Wuhan Conservatory of Music,https://openalex.org/I2802761213,True,cc-by,0.31314453,0,https://openalex.org/I2802761213,Evaluation of National Music Performance by Integrating Attention Mechanism and Music Theory Rules,https://doi.org/10.37965/jait.2025.0842,,0.0,,False,en,True,diamond,Journal of Artificial Intelligence and Technology,,,https://openalex.org/S4210177983,2766-8649,journal,Music and Audio Processing,2025-09-11,2025,article
https://openalex.org/W4414144335,,,Yang Gao|Yali Zhang|Jingping Yi,https://openalex.org/A5102974384|https://openalex.org/A5115591160|https://openalex.org/A5017479178,https://orcid.org/0000-0003-0277-1733|https://orcid.org/0009-0005-3789-6175|,CN|CN|CN,Hainan Tropical Ocean University|Hainan Tropical Ocean University|Hainan Tropical Ocean University,https://openalex.org/I80432865|https://openalex.org/I80432865|https://openalex.org/I80432865,True|False|False,,0.13290052,0,https://openalex.org/I80432865,Application Research on Empowering Vocal Music Classroom Teaching in University through Informatization,https://doi.org/10.26689/erd.v7i8.11635,,0.0,,False,en,True,bronze,Education Reform and Development,,,https://openalex.org/S4210233175,2652-5364,journal,Educational Technology and Pedagogy,2025-09-04,2025,article
https://openalex.org/W7134956367,1890,1890,Min Xu,https://openalex.org/A5128772343,,CN,Zhongyuan University of Technology,https://openalex.org/I132586189,True,cc-by-nc-nd,0.482397,0,https://openalex.org/I132586189,Selecting AI-enabled music learning technologies in higher education using AHP and TOPSIS,https://doi.org/10.1038/s41598-026-43769-1,,0.0,https://pubmed.ncbi.nlm.nih.gov/41807653,False,en,True,gold,Scientific Reports,https://openalex.org/P4310319908,Nature Portfolio,https://openalex.org/S196734849,2045-2322,journal,Diverse Music Education Insights,2026-03-10,2026,article
https://openalex.org/W4412537126,,,Likhith Simhadri|K. Venkatesh|Ravi Uyyala|Padmavathi Vurubindi,https://openalex.org/A5119029896|https://openalex.org/A5102788327|https://openalex.org/A5002842359|https://openalex.org/A5034394845,||https://orcid.org/0000-0002-6913-7529|https://orcid.org/0000-0002-5524-5983,IN|IN|IN|IN,Chaitanya Bharathi Institute of Technology|Chaitanya Bharathi Institute of Technology|Chaitanya Bharathi Institute of Technology|Chaitanya Bharathi Institute of Technology,https://openalex.org/I134892692|https://openalex.org/I134892692|https://openalex.org/I134892692|https://openalex.org/I134892692,True|False|False|False,,0.25552221,0,https://openalex.org/I134892692,Temporal Modeling of Classical Piano Music using GRU-based Recurrent Neural Networks,https://doi.org/10.1109/icssas66150.2025.11081240,,0.0,,False,en,False,closed,,,,,,,Music and Audio Processing,2025-06-11,2025,article
https://openalex.org/W4405471627,,,Beulah ARUL|Shashank PANDA|Tushar NAIR,https://openalex.org/A5108912622||,||,||,,,True|False|False,cc-by-nc,0.2224001,0,,AirStrum: A virtual guitar using real-time hand gesture recognition and strumming technique,https://doi.org/10.33436/v34i4y202410,,0.0,,False,ro,True,diamond,Revista Română de Informatică și Automatică,https://openalex.org/P4310314697,ICI Publishing House,https://openalex.org/S4210173566,1220-1758,journal,Hand Gesture Recognition Systems,2024-12-17,2024,article
https://openalex.org/W4401307349,,,Pedro Ramoneda|Vsevolod Eremenko|Alexandre D'Hooge|Emilia Parada‐Cabaleiro|Xavier Serra,https://openalex.org/A5071646953|https://openalex.org/A5078498325|https://openalex.org/A5031909229|https://openalex.org/A5073718976|https://openalex.org/A5006479715,https://orcid.org/0000-0002-4017-537X|https://orcid.org/0009-0003-1775-1425|https://orcid.org/0000-0003-1634-3406|https://orcid.org/0000-0003-1843-3632|https://orcid.org/0000-0003-1395-2345,||FR|DE|,||Ommic (France)|University of Music Würzburg|,||https://openalex.org/I4210163009|https://openalex.org/I4210148155|,True|False|False|False|False,,,0,,Towards Explainable and Interpretable Musical Difficulty Estimation: A Parameter-efficient Approach,https://doi.org/10.48550/arxiv.2408.00473,European Commission|Agence Nationale de la Recherche,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/I205783295,Cornell University,https://openalex.org/S4306400194,,repository,Music and Audio Processing,2024-08-01,2024,preprint
https://openalex.org/W7112691954,,,"Jiayi, Ou",,,,,,True,cc-by,,0,,Bridging Technology and Music Education: Investigating the Impact of AI-Assisted Practice on Self-Efficacy and Violin Performance in Chinese Students,,,,,False,en,True,green,"Portuguese National Funding Agency for Science, Research and Technology (RCAAP Project by FCT)",,,https://openalex.org/S4306402433,,repository,Diverse Music Education Insights,2025-09-09,2025,dissertation
https://openalex.org/W4225159469,,,Douglas Mason|Dan Cote,https://openalex.org/A5102072010|https://openalex.org/A5041769351,|,|,,,True|False,,0.04124264,0,,Fret Ferret: Driving Educational Games with Contextual Multi-Armed Bandits to Accelerate Human Learning,https://doi.org/10.1145/3491101.3519907,,0.0,,False,en,False,closed,CHI Conference on Human Factors in Computing Systems Extended Abstracts,,,https://openalex.org/S4363607762,,conference,Advanced Bandit Algorithms Research,2022-04-27,2022,article
https://openalex.org/W7116479869,,,Francesco Roberto Dani,https://openalex.org/A5092674832,https://orcid.org/0000-0001-9768-5592,,,,True,,,0,,"PyChiro: Real-Time Gesture Recognition System Supporting the Kodaly Chironomic Method in Music Education, Therapy, and Performance",https://doi.org/10.71910/supsi.12932,,,,False,en,True,green,SUPSI ARIS,,,https://openalex.org/S7407051718,,repository,,2025-01-01,2025,other
https://openalex.org/W7109236214,,,Miguel Alves,,,,,,True,cc-by,,0,,MIAL - Music Interactive Analysis Lab,https://doi.org/10.5281/zenodo.17834710,,,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,,2025-12-05,2025,other
https://openalex.org/W7109154912,,,Miguel Alves,,,,,,True,cc-by,,0,,MIAL - Music Interactive Analysis Lab,https://doi.org/10.5281/zenodo.17834711,,,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,,2025-12-05,2025,other
https://openalex.org/W4402323991,,,O Min-Suk|Joohee Park,https://openalex.org/A5015514671|https://openalex.org/A5039785182,|,|,,,True|False,cc-by-nc,0.21013642,0,,An Educational Study on the Realization of AI Informatization in Lifelong Learning in Japan,https://doi.org/10.46392/kjge.2024.18.4.101,,0.0,,False,en,True,hybrid,The Korean Association of General Education,,,https://openalex.org/S4306517677,1976-3212,journal,Innovative Educational Techniques,2024-08-31,2024,article
https://openalex.org/W7133309309,,,Liu Chang,https://openalex.org/A5108103498,,CN,Handan College,https://openalex.org/I113389987,True,cc-by,,0,https://openalex.org/I113389987,Determinants of Preservice Music Teachers' Intention to Integrate AI-Based Accompaniment Tools into Classroom Teaching: An Extended Technology Acceptance Model,https://doi.org/10.21203/rs.3.rs-8998993/v1,,,,False,,True,green,Research Square,,,https://openalex.org/S4306525896,,repository,Diverse Music Education Insights,2026-03-03,2026,preprint
https://openalex.org/W7138864797,,,Liu JiaНao|Chen Jian|A.S. Bayalieva,https://openalex.org/A5129857847|https://openalex.org/A5129754641|https://openalex.org/A5092075764,||,KG|KG|KG,Kyrgyz State National University|Kyrgyz State National University|Kyrgyz National University,https://openalex.org/I4210087420|https://openalex.org/I4210087420|https://openalex.org/I49439280,True|False|False,,0.96434576,0,https://openalex.org/I4210087420,DEVELOPMENT OF THE INNOVATIVE POTENTIAL OF MUSIC UNIVERSITY STUDENTS IN THE CONTEXT OF CHINA’S HIGHER EDUCATION REFORM,https://doi.org/10.33514/1694-7851-2025-4/2-285-299,,0.0,,False,,False,closed,Bulletin of the Kyrgyz State University I Arabaev,,,https://openalex.org/S4210180547,1694-7851,journal,Diverse Music Education Insights,2025-12-15,2025,article
https://openalex.org/W4408149770,1500,1500,Xiaoxuan Zhang,https://openalex.org/A5100712577,https://orcid.org/0000-0003-1976-680X,CN,Xi'an Conservatory of Music,https://openalex.org/I3130102811,True,cc-by,0.01636073,0,https://openalex.org/I3130102811,Research on Optimising Personalised Teaching Models in University Piano Courses Using Reinforcement Learning Algorithms,https://doi.org/10.2478/amns-2025-0110,,0.0,,False,en,True,gold,Applied Mathematics and Nonlinear Sciences,https://openalex.org/P4310313990,De Gruyter,https://openalex.org/S4210209777,2444-8656,journal,Educational Technology and Pedagogy,2025-01-01,2025,article
https://openalex.org/W7125879106,,,Clarissa Gomes Foletto|Inês Lamela|Dora Utermohl de Queiroz|Gilvano Dalagna|Alfredo Campos,https://openalex.org/A5124040189|https://openalex.org/A5123912413|https://openalex.org/A5123924501|https://openalex.org/A5124038285|https://openalex.org/A5123961729,||||,||||,,,True|False|False|False|False,other-oa,,0,,Navigating the digital shift in music education: institutional perspectives and challenges,,,,,False,en,True,green,"Portuguese National Funding Agency for Science, Research and Technology (RCAAP Project by FCT)",,,https://openalex.org/S4306402433,,repository,,2025-06-01,2025,other
https://openalex.org/W7125633747,,,WEI-YI LAI,https://openalex.org/A5123325683,,US,Project HOPE|HOPE Clinic,https://openalex.org/I1294174254|https://openalex.org/I4210113869,True,cc-by,0.17090909,0,https://openalex.org/I1294174254|https://openalex.org/I4210113869,"Music as a Sustainable System for Care and Education A Practice-Based Cross-Border White Paper on Aging Society, Lifelong Learning, and Arts-Based Intervention",https://doi.org/10.5281/zenodo.18367504,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Diverse Music Education Insights,2026-01-25,2026,book
