title,abstract,authors,year,doi,source,include_title_screening,exclusion_reason,url,publisher,cites,objectives,study_design,ai_techniques,data_sources,feedback_type,performance_dimensions,results,limitations,future_work,participants,evaluation_metrics,publication_type,country
Predicting eBay prices: selecting and interpreting machine learning models–Results of the AG DANK 2018 Data Science Competition,"… In fact here, a bundle of two procducts (Mario Kart as well as Guitar Hero 5) is offered which … outlier during model evaluation it has been removed for performance evaluation (column 3 …","G Szepannek, R Aschenbruck",2020,,Google Scholar,yes,,https://scholar.archive.org/work/n4mmrojsynd3bkh2u53m3i6lqi/access/wayback/https://publikationen.bibliothek.kit.edu/1000125928/93500147,scholar.archive.org,5,,,,,,,,,,,,,
Sentence-level classification using parallel fuzzy deep learning classifier,"… In this study, a new Fuzzy Deep Learning Classifier (FDLC) is suggested for improving the performance of data-sentiment classification. Our proposed FDLC integrates Convolutional …","F Es-Sabery, A Hair, J Qadir, B Sainz-De-Abajo, ...",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9333555/,ieeexplore.ieee.org,71,,,,,,,,,,,,,
A deep learning-based automated framework for functional User Interface testing,Context: The use of automation tools in software testing helps keep pace with the timeline of the deliverables. Over time with the inclusion of continuous integration/continuous delivery (…,"Z Khaliq, SU Farooq, DA Khan",2022,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S0950584922001070,Elsevier,26,,,,,,,,,,,,,
Fostering creativity in engineering design through constructive dialogues with generative artificial intelligence,"… an electric guitar. An uncanny “hallucination” of the AI can be appreciated, as the guitar has the … Apart from that, it may constitute an inspiring colorful design for guitar manufacturers. …","WS Requejo, FF Martinez, CA Vega, ...",2024,,Google Scholar,yes,,https://www.cell.com/cell-reports-physical-science/fulltext/S2666-3864(24)00442-9,cell.com,10,,,,,,,,,,,,,
"Data Augmentation with Python: Enhance deep learning accuracy with data augmentation methods for image, text, audio, and tabular data","… Currently, he is unsuccessfully trying to learn how to play the guitar. :) … Please click here to go straight to the Amazon review page for this book and share your feedback. …",D Haba,2023,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=2sm8EAAAQBAJ&oi=fnd&pg=PP1&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=vXQIBFQqm2&sig=PJkjC2CjiEs7git_abBXJP3LfaM,books.google.com,21,,,,,,,,,,,,,
Joint audio and speech understanding,"… For the first time, we build a machine learning model, called LTU-AS… samples and exclude any data marked as test or evaluation. … guitar riffs. The lyrics also add to the sense of rebellion. …","Y Gong, AH Liu, H Luo, L Karlinsky, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10389742/,ieeexplore.ieee.org,138,,,,,,,,,,,,,
Exploring practical vulnerabilities of machine learning-based wireless systems,"… and send it as feedback to the base station. However, this feedback is unsustainable and … as Alexa, but their attack generates loud guitar music which is easy to detect and defend …","Z Liu, C Xu, E Sie, G Singh, D Vasisht",2023,,Google Scholar,yes,,https://www.usenix.org/conference/nsdi23/presentation/liu-zikun,usenix.org,28,,,,,,,,,,,,,
Hyper parameter optimized NIDS via machine learning in IoT ecosystem,… of which impact the machine learning model's performance. … must be tuned like a guitar. Because each model might have … evaluation of intrusion detection based on machine learning …,"PK Yadav, S Pandey, D Agrawal, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10295218/,ieeexplore.ieee.org,2,,,,,,,,,,,,,
Transfer learning in natural language processing (NLP),"… in the field of radio frequency machine learning, this study … music knowledge through playing the guitar. The person with an … typically involve a rigorous evaluation process. This could …",J Bharadiya,2023,,Google Scholar,yes,,https://www.academia.edu/download/103844776/1613.pdf,academia.edu,12,,,,,,,,,,,,,
Rethinking design and evaluation of 3D point cloud segmentation models,"… the existing literature, we have identified certain evaluation weaknesses in the current research on 3D point cloud segmentation with deep learning models. This fact leads us to perform …","T Zoumpekas, M Salamo, A Puig",2022,,Google Scholar,yes,,https://www.mdpi.com/2072-4292/14/23/6049,mdpi.com,8,,,,,,,,,,,,,
Music enhancement via image translation and vocoding,… This paper presents a deep learning approach to enhance low-… evaluation metrics when used in the music domain. … We exclude the distorted electric guitar samples to avoid fitting our …,"N Kandpal, O Nieto, Z Jin",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9747454/,ieeexplore.ieee.org,23,,,,,,,,,,,,,
Deep learning based human action recognition,… In this paper we proposed a deep learning based model for Recognition and the main focus is on the CNN model for image classification. The action videos are converted into frames …,"R Pandey, Y Chikhale, R Verma, ...",2021,,Google Scholar,yes,,https://www.itm-conferences.org/articles/itmconf/abs/2021/05/itmconf_icacc2021_03014/itmconf_icacc2021_03014.html,itm-conferences.org,4,,,,,,,,,,,,,
Classical Data in Quantum Machine Learning Algorithms: Amplitude Encoding and the Relation Between Entropy and Linguistic Ambiguity,"… the words Alice and guitar are assigned vectors in the noun space N: v → Alice , v → guitar ∈ N . … The test set is reserved for the final evaluation of the model’s performance. Thus, when …","J Eisinger, W Gauderis, L Huybrecht, GA Wiggins",2025,,Google Scholar,yes,,https://www.mdpi.com/1099-4300/27/4/433,mdpi.com,3,,,,,,,,,,,,,
Keypointnet: A large-scale 3d keypoint dataset aggregated from numerous human annotations,"… Evaluation Results For deep learning methods, we use the … threshold 0.01, geometric and deep learning methods both fail to … Deep learning methods can predict some of groundtruth …","Y You, Y Lou, C Li, Z Cheng, L Li, ...",2020,,Google Scholar,yes,,http://openaccess.thecvf.com/content_CVPR_2020/html/You_KeypointNet_A_Large-Scale_3D_Keypoint_Dataset_Aggregated_From_Numerous_Human_CVPR_2020_paper.html,openaccess.thecvf.com,100,,,,,,,,,,,,,
uxSense: Supporting user experience analysis with visualization and computer vision,"… Abstract—Analyzing user behavior from usability evaluation can be a challenging and time-… evaluation grows. We propose UXSENSE, a visual analytics system using machine learning …","A Batch, Y Ji, M Fan, J Zhao, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10034833/,ieeexplore.ieee.org,29,,,,,,,,,,,,,
DeepEva: A deep neural network architecture for assessing sentence complexity in Italian and English languages,"… Evaluation (ATE) is a research field that aims at creating new methodologies to make autonomous the process of the text complexity evaluation… , a Deep Learning based system capable …","GL Bosco, G Pilato, D Schicchi",2021,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S2590005621000424,Elsevier,17,,,,,,,,,,,,,
"Computer-Implemented Method, System, and Non-Transitory Computer-Readable Storage Medium for Inferring Audience's Evaluation of Performance Data",… by machine learning to store a relationship between performance data A and evaluation … such as an electric guitar; or an electronic wind instrument such as a wind synthesizer. …,A MAEZAWA,2022,,Google Scholar,yes,,https://patents.google.com/patent/US20220414472A1/en,Google Patents,2,,,,,,,,,,,,,
TranStutter: A convolution-free transformer-based deep learning method to classify stuttered speech using 2D mel-spectrogram visualization and attention …,"Stuttering, a prevalent neurodevelopmental disorder, profoundly affects fluent speech, causing involuntary interruptions and recurrent sound patterns. This study addresses the critical …","K Basak, N Mishra, HT Chang",2023,,Google Scholar,yes,,https://www.mdpi.com/1424-8220/23/19/8033,mdpi.com,9,,,,,,,,,,,,,
Smartphones dependency risk analysis using machine-learning predictive models,"… as painting, embroidery crafts, and playing musical instruments such as guitar and drum). … To perform a global evaluation for each classifier, the AUC of the ROC curve was determined (…","CF Giraldo-Jiménez, J Gaviria-Chavarro, ...",2022,,Google Scholar,yes,,https://www.nature.com/articles/s41598-022-26336-2,nature.com,19,,,,,,,,,,,,,
Leveraging hierarchical structures for few-shot musical instrument recognition,"… -Sachs hierarchy (like the guitar), which might be more common … Here, we use deep learning methods to flexibly learn a … , 30% evaluation, with no overlap between train and evaluation …","HF Garcia, A Aguilar, E Manilow, B Pardo",2021,,Google Scholar,yes,,https://arxiv.org/abs/2107.07029,arxiv.org,51,,,,,,,,,,,,,
Transformer-based seq2seq model for chord progression generation,… Machine learning is widely used in various practical … Evaluation experiments are conducted using the proposed … [12] is designed to handle polyphonic guitar music. Chord progression …,"S Li, Y Sung",2023,,Google Scholar,yes,,https://www.mdpi.com/2227-7390/11/5/1111,mdpi.com,14,,,,,,,,,,,,,
Students' Attention Classification During Class Lecture Using BCI and Machine Learning: A Pathway Towards Neurofeedback-Based Learning,"… EEG during cognitive tasks with machine learning. Although with their … to find out if a machine learning model can depict this … Finally, we plan to develop an automatic feedback-based …","F Ishtiaque, EB Motahar, MSR Sajal, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10387369/,ieeexplore.ieee.org,2,,,,,,,,,,,,,
Compound word transformer: Learning to compose full-song music over dynamic directed hypergraphs,"… Yet, to have an idea of the model performance when more resources are available, we include to the evaluation of the conditional task two settings exceeding such a specification. We …","WY Hsiao, JY Liu, YC Yeh, YH Yang",2021,,Google Scholar,yes,,https://ojs.aaai.org/index.php/AAAI/article/view/16091,ojs.aaai.org,288,,,,,,,,,,,,,
The development of a predictive opportunity-to-learn model using machine learning,"… “Just as electricity transformed almost everything 100 years ago, today I actually have a hard time thinking of an industry that I don’t think artificial intelligence will transform in the next …","BC Wesolowski, A Ng",2020,,Google Scholar,yes,,https://nafme.org/wp-content/uploads/2020/11/OTL-FInal-Report-Wesolowski.pdf,nafme.org,2,,,,,,,,,,,,,
Assisting physiotherapists by designing a system utilising interactive machine learning,… Interactive machine learning (IML)[7–9] is a particularly interesting type of machine learning (… research question: How could interactive machine learning be integrated in a system aiding …,N Georgiev,2021,,Google Scholar,yes,,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1574200,diva-portal.org,2,,,,,,,,,,,,,
Deep learning for speaker counting and localization with Ambisonics signals,"… We also provide a performance analysis of this model … , underwater volcanoes, loudspeaker, guitar string, emits a sound wave … For example, a guitar bass sound is mainly made of low …",PA Grumiaux,2021,,Google Scholar,yes,,https://theses.hal.science/tel-03538600/,theses.hal.science,5,,,,,,,,,,,,,
Deep Learning Techniques in DICOM Files Classification: A Systematic Review,… [8] proposed a processing pipeline using machine learning techniques to convert DICOM … [45] conducted a systematic evaluation of the performance of several state-of-the-art object …,"V Mabirizi, S Kawuma, D Natumanya, ...",2025,,Google Scholar,yes,,https://www.researchgate.net/profile/Vicent-Mabirizi/publication/389944336_Deep_Learning_Techniques_in_DICOM_Files_Classification_A_Systematic_Review/links/67d9d0327c5b5569dcc0cdb2/Deep-Learning-Techniques-in-DICOM-Files-Classification-A-Systematic-Review.pdf,researchgate.net,2,,,,,,,,,,,,,
Evaluation of Image Classification Networks on Impulse Sound Classification Task,"… The main aim of this paper is to evaluate the performance of deep learning image … the traditional machine learning techniques. But the acoustic event classes used are acoustic guitar, …","R Nalla, M Varela, M Oispuu",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9591202/,ieeexplore.ieee.org,7,,,,,,,,,,,,,
Helping hearing-impaired in emergency situations: A deep learning-based approach,"… In the present study, deep learning-based hand gesture recognition models are developed to accurately predict the emergency signs of Indian Sign Language (ISL). The dataset used …","QM Areeb, M Nadeem, R Alroobaea, F Anwer",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9681062/,ieeexplore.ieee.org,71,,,,,,,,,,,,,
Enabling new interactions with library digital collections: automatic gender recognition in historical postcards via deep learning,"The Walter Havighurst Special Collections from University Archives &Preservation at Miami University's King Library has a growing collection of over 600,000 historical postcards, with …","R Schuerkamp, J Barrett, A Bales, A Wegner, ...",2023,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S0099133323000757,Elsevier,9,,,,,,,,,,,,,
Going in style: Audio backdoors through stylistic transformations,"… Backdoor attacks are a class of machine learning threats … Triggers are generated through electric guitar effects that do … attack through an extensive evaluation considering 444 models, …","S Koffas, L Pajola, S Picek, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10096332/,ieeexplore.ieee.org,41,,,,,,,,,,,,,
Create caption by extracting features from image and video using deep learning model,"… for Image Processing was made on deep leaning methods for image captioning, where various deep learning methods were studied and evaluation criteria’s were observed and …",G DUTTA,2021,,Google Scholar,yes,,https://www.researchgate.net/profile/Goutam-Dutta-7/publication/348540850_CREATE_CAPTION_BY_EXTRACTING_FEATURES_FROM_IMAGE_AND_VIDEO_USING_DEEP_LEARNING_MODEL/links/6002b51d92851c13fe148f61/CREATE-CAPTION-BY-EXTRACTING-FEATURES-FROM-IMAGE-AND-VIDEO-USING-DEEP-LEARNING-MODEL.pdf,researchgate.net,2,,,,,,,,,,,,,
Deep learning: a visual approach,"… Deep learning is the source of many of these breakthroughs, and its remarkable ability to … growing field in artificial intelligence (AI). Digital assistants on our phones use deep learning to …",A Glassner,2021,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=NgTyDwAAQBAJ&oi=fnd&pg=PT22&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=Xrh5-23FZg&sig=LYm1Z8CN0l2acEjO61q4kt5G7eU,books.google.com,97,,,,,,,,,,,,,
Neural parametric equalizer matching using differentiable biquads,"… to the training and evaluation of deep learning algorithms. Here… are recordings of the same guitar performance using a dynamic … In this paper, a novel application of deep learning to the …",S Nercessian,2020,,Google Scholar,yes,,https://dafx2020.mdw.ac.at/proceedings/papers/DAFx2020_paper_7.pdf,dafx2020.mdw.ac.at,62,,,,,,,,,,,,,
An Efficient Machine Learning Approach for Detecting Malwares in IoT Environment,"… The machine learning algorithms suffer from excessive computational cost and the potential of privacy leakage. In this paper a machine learning … Gani, “Evaluation of machine learning …","R Kumar, A Anand, N Singh, D Singh, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10390194/,ieeexplore.ieee.org,3,,,,,,,,,,,,,
Race against the Machine: can deep learning recognize microstructures as well as the trained human eye?,… The promising results of deep learning in image recognition suggest a huge potential for … This allows for a highly data-efficient training of complex deep learning models. Our results …,"M Larmuseau, M Sluydts, K Theuwissen, L Duprez, ...",2021,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S1359646220306849,Elsevier,46,,,,,,,,,,,,,
Increasing exploitation durability of two-layer cast mill rolls and assessment of the applicability of the XGBoost machine learning method to manage their …,"… of ensemble machine learning algorithms … machine learning algorithms: “XGBoost”, “Random Forest”, “Support Vector Machine” and “Multi-Layer Perceptron”. Based on the evaluation …","T Vlasenko, S Glowacki, V Vlasovets, T Hutsol, T Nurek, ...",2024,,Google Scholar,yes,,https://www.mdpi.com/1996-1944/17/13/3231,mdpi.com,6,,,,,,,,,,,,,
Humans Need Not Apply: A Guide to Wealth &Work in the Age of Artificial Intelligence,"… are finally cracking the code on artificial intelligence. Society stands on the cusp of unprecedented change, driven by advances in robotics, machine learning, and perception powering …",J Kaplan,2020,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=yatJCgAAQBAJ&oi=fnd&pg=PP1&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=dr4doFvyjo&sig=et-SsP0MHRJFA51xo7QbL1monKk,books.google.com,463,,,,,,,,,,,,,
Interpretability of deep learning classification for low-carbon steel microstructures,"… steel by deep learning. In classifying steel microstructures using a machine learning model, … In this study, evaluation was conducted in two ways, as shown in Fig. 3. First, predictions …","T Maemura, H Terasaki, K Tsutsui, K Uto, ...",2020,,Google Scholar,yes,,https://www.jstage.jst.go.jp/article/matertrans/61/8/61_MT-M2020131/_article/-char/ja/,jstage.jst.go.jp,19,,,,,,,,,,,,,
Application of machine learning algorithms on VIV fatigue life assessment of multi-spanning subsea pipelines,"… In this study, machine-learning algorithms are adopted to develop a cost-effective and easyto… dataset, machine learning methods have been employed for fast and accurate evaluation of …",M Abdolalipour Miandoab,2023,,Google Scholar,yes,,https://memorial.scholaris.ca/items/5834d6c1-791f-4e5d-86d9-9102d6c66326,memorial.scholaris.ca,2,,,,,,,,,,,,,
Few-shot musical source separation,"… Deep learning-based approaches to musical source separation are often limited to the … For the few-shot model, we further experiment with different evaluation setups with different …","Y Wang, D Stoller, RM Bittner, ...",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9747536/,ieeexplore.ieee.org,32,,,,,,,,,,,,,
Mind meets machine: Unravelling GPT-4's cognitive psychology,"… In this study, we focus on the evaluation of GPT-4’s performance … to revolutionise the field of Artificial Intelligence (AI), by … may mistake a monkey carrying a guitar for a person, since …","S Dhingra, M Singh, N Malviya, SS Gill",2023,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S277248592300056X,Elsevier,67,,,,,,,,,,,,,
Debugging Machine Learning Models with Python,"… , he is unsuccessfully trying to learn to play the guitar. … As we progress, we’ll also explore the frontier of deep learning and … , such as data wrangling and model training and evaluation. …","A Madani, S MacKinnon",2023,,Google Scholar,yes,,https://sciendo.com/2/v2/download/book/9781800201132.pdf?Token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VycyI6W3sic3ViIjoyNTY3ODUxNywicHVicmVmIjoiNzY0NDg4IiwibmFtZSI6Ikdvb2dsZSBHb29nbGVib3QgLSBXZWIgQ3Jhd2xlciBTRU8iLCJ0eXBlIjoiaW5zdGl0dXRpb24iLCJsb2dvdXRfbGluayI6Imh0dHBzOi8vY29ubmVjdC5saWJseW54LmNvbS9sb2dvdXQvNjgxZDUzOTAyMTRkM2JlYjA3ZTI1MDg0Y2UzZjQwMzYiLCJhdXRoX21ldGhvZCI6ImlwIiwiaXAiOiI2Ni4yNDkuNzkuNiIsImNvdW50ZXJwYXJ0eV9pZCI6Ijc2NDQ4OCJ9XSwiaWF0IjoxNzQ2NzU0NzU5LCJleHAiOjE3NDc5NjQzNTl9.DoWU2GWNmdyZFmOFqr2jCRCdwAP8v3GW5vpIu0zSWeU,sciendo.com,4,,,,,,,,,,,,,
Artificial intelligence for medical imaging,"… Compared to a person with no musical experience, a guitar player can transfer their previously … Using this technique, a comprehensive evaluation of the heart can be obtained in 10 min. …","K Tran, JP Bøtker, A Aframian, ...",2020,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/B978012818438700006X,Elsevier,22,,,,,,,,,,,,,
Machine learning-based quantitative structure-activity relationship and ADMET prediction models for erα activity of anti-breast cancer drug candidates,"Breast cancer is presently one of the most common malignancies worldwide, with a higher fatality rate. In this study, a quantitative structure-activity relationship (QSAR) model of …",XU Zonghuang,2023,,Google Scholar,yes,,https://wujns.edpsciences.org/articles/wujns/abs/2023/03/wujns-1007-1202-2023-03-0257-14/wujns-1007-1202-2023-03-0257-14.html,wujns.edpsciences.org,24,,,,,,,,,,,,,
Gamification opportunity in augmented reality-based learning media: A review,… Amazon Biology also applied machine learning to improve the accuracy of its AR … guitar could detect the guitar and provide feedback on the position of the user’s fingers by the guitar …,"AD Ramadhan, AE Permanasari, ...",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10037922/,ieeexplore.ieee.org,9,,,,,,,,,,,,,
Vision based human action classification using CNN model with mode calculation,"… Among all of the strategies, Deep learning has shown quite … a ladder to the world of deep learning-based computer vision … PERFORMANCE EVALUATION The outcome and accuracy …","IZ Tonu, A Matin, HB Kibria",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9829635/,ieeexplore.ieee.org,5,,,,,,,,,,,,,
Noise is inside me! generating adversarial perturbations with noise derived from natural filters,… Deep learning solutions are vulnerable to adversarial perturbations and can lead a “frog” image to be misclassified as a “deer” or random pattern into “guitar”. … used while evaluation is …,"A Agarwal, M Vatsa, R Singh, ...",2020,,Google Scholar,yes,,http://openaccess.thecvf.com/content_CVPRW_2020/html/w47/Agarwal_Noise_Is_Inside_Me_Generating_Adversarial_Perturbations_With_Noise_Derived_CVPRW_2020_paper.html,openaccess.thecvf.com,36,,,,,,,,,,,,,
Persistent homology based graph convolution network for fine-grained 3d shape segmentation,"… are incorporated with geometric deep learning model for the … is used as the metric in our evaluation, and is given for each … structures, such as lamp, guitar, and objects with thin parts, …","CC Wong, CM Vong",2021,,Google Scholar,yes,,http://openaccess.thecvf.com/content/ICCV2021/html/Wong_Persistent_Homology_Based_Graph_Convolution_Network_for_Fine-Grained_3D_Shape_ICCV_2021_paper.html,openaccess.thecvf.com,48,,,,,,,,,,,,,
Identification of patients with sarcopenia using gait parameters based on inertial sensors,"… samples were used as input for deep learning. For evaluation, nine subjects in each group … We will apply various deep learning techniques and deep learning-based XAI techniques in …","JK Kim, MN Bae, KB Lee, SG Hong",2021,,Google Scholar,yes,,https://www.mdpi.com/1424-8220/21/5/1786,mdpi.com,42,,,,,,,,,,,,,
Artificial intelligence and artistic imagination: Revisiting the cultural economy of industrial revolutions,"… This in turn frees up more effort to be used for other kinds of creative work, thus creating a feedback loop that enables mankind’s third most … Rock and roll required the electric guitar …","OD Jora, M Iacob, VI Rosca, MR Nedelcu, ...",2024,,Google Scholar,yes,,https://www.ceeol.com/search/article-detail?id=1244559,ceeol.com,4,,,,,,,,,,,,,
A 3D shape recognition method using hybrid deep learning network CNN–SVM,"3D shape recognition becomes necessary due to the popularity of 3D data resources. This paper aims to introduce the new method, hybrid deep learning network convolution neural …","L Hoang, SH Lee, KR Kwon",2020,,Google Scholar,yes,,https://www.mdpi.com/2079-9292/9/4/649,mdpi.com,36,,,,,,,,,,,,,
Study on time-temperature-transformation diagrams of stainless steel using machine-learning approach,"… In the present work, a combination of machine learning (ML) algorithms, including BP … empirical formulas illustrate the obvious advantage of machine learning approaches. Also, the ML …","X Huang, H Wang, W Xue, S Xiang, H Huang, ...",2020,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S0927025619305816,Elsevier,56,,,,,,,,,,,,,
Reeval: Automatic hallucination evaluation for retrieval-augmented large language models via transferable adversarial attacks,"… Inspired by adversarial machine learning, we investigate the feasibility of automatically perturbing existing static one for dynamic evaluation. Specifically, this paper presents ReEval, an …","X Yu, H Cheng, X Liu, D Roth, J Gao",2024,,Google Scholar,yes,,https://aclanthology.org/2024.findings-naacl.85/,aclanthology.org,30,,,,,,,,,,,,,
Deep Learning for Unearthing Emotions in Twitter A Hybrid Emotional Recognition Model,"… Machine learning approaches are applied of categorizing the emotional information set, … Furthermore, entities underlying emotions might be obtained using the deep learning model …","R Aman, V Kumar, D Chaudhary",2024,,Google Scholar,yes,,https://search.proquest.com/openview/7888b513340051a18b1a8a601d5a4abf/1?pq-origsite=gscholar&cbl=2028808,search.proquest.com,1,,,,,,,,,,,,,
Artificial intelligence and quantum computing for advanced wireless networks,"… A practical overview of the implementation of artificial intelligence and … of artificial intelligence (Al) for planning network deployment, optimization, and dynamic control. Machine learning …","SG Glisic, B Lorenzo",2022,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=P8l6EAAAQBAJ&oi=fnd&pg=PR13&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=Tj1sULXAWY&sig=uMRmg4jJS2ttvNBkwGQhXM4t4go,books.google.com,24,,,,,,,,,,,,,
Multi-domain adversarial variational Bayesian inference for domain generalization,"… in recent machine learning research [1–3]. It aims to address the dataset bias issue when generalizing machine learning … feedback and without the classification feedback, respectively. …","Z Gao, S Guo, C Xu, J Zhang, M Gong, ...",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9999244/,ieeexplore.ieee.org,21,,,,,,,,,,,,,
Automated artificial intelligence topology generation based on frames,"… a guitar. A child paging through the music book can then find sheet music that they are interested in and then start playback of the guitar … , is used in feedback path training of the AI node …","JD Bennett, BR Rao",2025,,Google Scholar,yes,,https://patents.google.com/patent/US20250068976A1/en,Google Patents,0,,,,,,,,,,,,,
Basic AI: a human guide to artificial intelligence,"… of artificial intelligence, delivering fascinating insights and exploring the impact this powerful technology will have on our lives and world. Artificial intelligence … a re-evaluation of the way …",D Shrier,2024,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=wRDKEAAAQBAJ&oi=fnd&pg=PT13&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=W2tSduPwN5&sig=DrwiVqw1aPy1r-t7luZ6PNF1D1s,books.google.com,4,,,,,,,,,,,,,
Emotion carrier recognition from personal narratives,… We explore the task of ECR in a corpus of PNs manually annotated with emotion carriers and investigate different machine learning models for the task. We propose evaluation …,"A Tammewar, A Cervone, G Riccardi",2020,,Google Scholar,yes,,https://arxiv.org/abs/2008.07481,arxiv.org,11,,,,,,,,,,,,,
Adversarial attacks on image classification models: FGSM and patch attacks and their impact,… CNNs are very popular deeplearning models which are used … model robustness ness curves are useful in the evaluation of … The authors considered the evaluation from four different …,"J Sen, S Dasgupta",2023,,Google Scholar,yes,,https://arxiv.org/abs/2307.02055,arxiv.org,35,,,,,,,,,,,,,
Model interpretation and data valuation for machine learning,"… , machine learning interpretability and fairness, data valuation, and machine learning for … framework used for robust evaluation of the causal importance-scores of input features of a …",A Ghorbani,2021,,Google Scholar,yes,,https://search.proquest.com/openview/a461c1cdc7f38a02063b3ca51b6678a6/1?pq-origsite=gscholar&cbl=18750&diss=y,search.proquest.com,2,,,,,,,,,,,,,
Comparative Study of Point Cloud Classification Using Deep Learning Neural Networks,"Point cloud processing using neural network is challenging due to its irregular and unstructured nature. In recent development, two general types of deep learning neural networks can …","CW Sia, KH Lim, JTS Phang",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10248818/,ieeexplore.ieee.org,3,,,,,,,,,,,,,
Deep learning techniques for weed detection in agricultural environments: A comprehensive review,"… has been completely transformed by Deep Learning (DL) … with deep learning (DL), a vital aspect of machine learning (ML)… the present status of Deep Learning based weed identification …","DG Pai, R Kamath, M Balachandra",2024,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10570187/,ieeexplore.ieee.org,22,,,,,,,,,,,,,
Artificial intelligence quotient (AIQ),"… Zhang, and Anna Manyi Zheng for their helpful feedback on earlier drafts. We are grateful to … ChatGPT to brainstorm unusual uses for a guitar. Participants were informed that they would …","X Qin, JG Lu, C Chen, X Zhou, Y Gan, ...",2024,,Google Scholar,yes,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4787320,papers.ssrn.com,13,,,,,,,,,,,,,
Automatic identification of the endangered hawksbill sea turtle behavior using deep learning and cross-species transfer learning,"… Despite the automated analysis capabilities provided by deep learning, data scarcity … , leveraging deep learning and expanding the use of accelerometers for wildlife monitoring. …","L Jeantet, K Zondo, C Delvenne, ...",2024,,Google Scholar,yes,,https://journals.biologists.com/jeb/article/227/24/jeb249232/364854,journals.biologists.com,3,,,,,,,,,,,,,
Quadratic terms based point-to-surface 3D representation for deep learning of point cloud,"… segmentation, we use the popular ScanNet [43] benchmark for evaluation. … guitar knife lamp laptopmotor bike … Qiao, “Spidercnn: Deep learning on point sets with parameterized …","T Sun, G Liu, R Li, S Liu, S Zhu, ...",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9475448/,ieeexplore.ieee.org,25,,,,,,,,,,,,,
