Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
120,"P Gu, R Xiao, G Pan, H Tang","STCA: Spatio-temporal credit assignment with delayed feedback in deep spiking neural networks.",2019,"IJCAI","ijcai.org","https://www.ijcai.org/Proceedings/2019/0189.pdf","https://scholar.google.com/scholar?cites=14611490259499696456&as_sdt=2005&sciodt=2007&hl=en",351,"2025-12-14 08:01:17","PDF","","","",,,,,120,20.00,30,4,6,"… Even worse, the feedback events that the features predict may happen … feedback. This temporal credit assignment (TCA) problem is challenging in both biological and machine learning. …","https://www.ijcai.org/Proceedings/2019/0189.pdf","https://scholar.google.com/scholar?q=related:SEGP3PlwxsoJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
5,"M Comunità, CJ Steinmetz, J Reiss","Differentiable black-box and gray-box modeling of nonlinear audio effects",2025,"Frontiers in Signal Processing","frontiersin.org","https://www.frontiersin.org/journals/signal-processing/articles/10.3389/frsip.2025.1580395/abstract","https://scholar.google.com/scholar?cites=13226898161415240379&as_sdt=2005&sciodt=2007&hl=en",352,"2025-12-14 08:01:17","","10.3389/frsip.2025.1580395","","",,,,,5,5.00,2,3,1,"… and applied to nonlinear effects like guitar amplifiers, overdrive, … metrics and conduct extensive subjective evaluation. Code and … And, with the advancement of machine learning, neural …","https://www.frontiersin.org/journals/signal-processing/articles/10.3389/frsip.2025.1580395/pdf","https://scholar.google.com/scholar?q=related:uzpsd8xhj7cJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
17,"MA Kaliakatsos-Papakostas, A Floros, ...","Intelligent real-time music accompaniment for constraint-free improvisation",2012,"… Artificial Intelligence","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6495079/","https://scholar.google.com/scholar?cites=9595009260636301481&as_sdt=2005&sciodt=2007&hl=en",353,"2025-12-14 08:01:17","","","","",,,,,17,1.31,6,3,13,"… an electric guitar using the Roland GI–20 pitch to MIDI converter, along with a Godin LGXT guitar … for the r parameter, and their fitness evaluation is realized by measuring the distance of …","https://www.academia.edu/download/49528126/Intelligent_real-time_music_accompanimen20161011-6624-16hti6s.pdf","https://scholar.google.com/scholar?q=related:qWjPBBZSKIUJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
28,"SK Kim, HB Kang","An analysis of smartphone overuse recognition in terms of emotions using brainwaves and deep learning",2018,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231217316107","https://scholar.google.com/scholar?cites=16798222094693968836&as_sdt=2005&sciodt=2007&hl=en",354,"2025-12-14 08:01:17","","","","",,,,,28,4.00,14,2,7,"… to emotion, by examining brainwaves and deep learning. We assessed the asymmetry power with … The deep belief network (DBN) was used as the deep learning method, along with k-…","","https://scholar.google.com/scholar?q=related:xCtajP5FH-kJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
27,"UN Dulhare, S Rasool, MN Khan, B Pant, ...","Analysis of the regulatory development cryptocurrencies for trading in business with deep learning techniques",2022,"2022 2nd …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9987953/","https://scholar.google.com/scholar?cites=10290293169188489922&as_sdt=2005&sciodt=2007&hl=en",355,"2025-12-14 08:01:17","","","","",,,,,27,9.00,5,5,3,"… guitar and are exposed to advertisements for guitar… evaluation and technical evaluation because of the implications it may have. This project will utilize a wide range of machine learning …","","https://scholar.google.com/scholar?q=related:wsob-B13zo4J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
58,"H Vartiainen, T Toivonen, I Jormanainen, ...","Machine learning for middle-schoolers: Children as designers of machine-learning apps",2020,"2020 IEEE frontiers …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9273981/","https://scholar.google.com/scholar?cites=1830386602877415097&as_sdt=2005&sciodt=2007&hl=en",356,"2025-12-14 08:01:17","","","","",,,,,58,11.60,15,4,5,"… an important feedback loop, as the students could receive immediate feedback on the … Hanna: It doesn't have enough data, for example, about the piano or the guitar, or it has too …","https://www.researchgate.net/profile/Matti-Tedre/publication/344874062_Machine_learning_for_middle-schoolers_Children_as_designers_of_machine-learning_apps/links/63b2c21803aad5368e5ab429/Machine-learning-for-middle-schoolers-Children-as-designers-of-machine-learning-apps.pdf","https://scholar.google.com/scholar?q=related:uW4k4urWZhkJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
67,"M Zeynali, H Seyedarabi, R Afrouzian","Classification of EEG signals using Transformer based deep learning and ensemble models",2023,"Biomedical Signal Processing and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1746809423005633","https://scholar.google.com/scholar?cites=1129455907200400047&as_sdt=2005&sciodt=2007&hl=en",357,"2025-12-14 08:01:17","","","","",,,,,67,33.50,22,3,2,"… Recently, deep learning-based Transformer models have demonstrated significant potential … model by combining the benefits of both deep learning models and ensemble learning. The …","","https://scholar.google.com/scholar?q=related:r3ol2imirA8J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
108,"J Gola, J Webel, D Britz, A Guitar, T Staudt, ...","Objective microstructure classification by support vector machine (SVM) using a combination of morphological parameters and textural features for low carbon steels",2019,"Computational Materials …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0927025619300060","https://scholar.google.com/scholar?cites=11201260629570821903&as_sdt=2005&sciodt=2007&hl=en",358,"2025-12-14 08:01:17","","","","",,,,,108,18.00,18,6,6,"The variety of modern steels is growing steadily. In order to meet the ever tighter tolerance ranges for the properties of these steels, it is important to both understand the manufacturing …","","https://scholar.google.com/scholar?q=related:Dx8jHjLfcpsJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
13,"VG Biradar, G Mukund, S Agarwal, ...","Leveraging deep learning model for image caption generation for scenes description",2023,"… Algorithms and Soft …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10393602/","https://scholar.google.com/scholar?cites=10607243860840465536&as_sdt=2005&sciodt=2007&hl=en",359,"2025-12-14 08:01:17","","","","",,,,,13,6.50,3,4,2,"… standard databases that are used in evaluation of deep learning models, section III presents … man in red and black black shirt is playing guitar” respectively. This shows that the caprions …","","https://scholar.google.com/scholar?q=related:gMRWgxeANJMJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
4,"S KWATRA, SK Rakshit, JR Fox","Self-learning artificial intelligence voice response based on user behavior during interaction",2022,"US Patent 11,500,660","Google Patents","https://patents.google.com/patent/US11500660B2/en","https://scholar.google.com/scholar?cites=18313439124556812548&as_sdt=2005&sciodt=2007&hl=en",360,"2025-12-14 08:01:17","","","","",,,,,4,1.33,1,3,3,"… the correctly played guitar bane chord 600 can be learned by the machine learning … a chord diagram 602 corresponding to the correctly played guitar barre chord 600 can also …","https://patentimages.storage.googleapis.com/f8/8d/eb/44f64ece04a663/US11500660.pdf","https://scholar.google.com/scholar?q=related:BBHz4tpnJv4J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
160,"JP Briot","From artificial neural networks to deep learning for music generation: history, concepts and trends",2021,"Neural Computing and Applications","Springer","https://link.springer.com/article/10.1007/s00521-020-05399-0","https://scholar.google.com/scholar?cites=11892452613844210080&as_sdt=2005&sciodt=2007&hl=en",361,"2025-12-14 08:01:17","","10.1007/s00521-020-05399-0","","",,,,,160,40.00,160,1,4,"… only to traditional statistical machine learning tasks: prediction … in using the capacity of modern deep learning techniques to … music generation based on deep learning techniques. After a …","https://arxiv.org/pdf/2004.03586","https://scholar.google.com/scholar?q=related:oJFZtKR6CqUJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
663,"MJ Timms","Letting artificial intelligence in education out of the box: educational cobots and smart classrooms",2016,"International Journal of Artificial Intelligence in …","Springer","https://link.springer.com/article/10.1007/s40593-016-0095-y","https://scholar.google.com/scholar?cites=3484988498489619327&as_sdt=2005&sciodt=2007&hl=en",362,"2025-12-14 08:01:17","HTML","10.1007/s40593-016-0095-y","","",,,,,663,73.67,663,1,9,"… For example, imagine a student learning to play the guitar in … be sending a signal to the guitar about what chord is to be … Such a system could give feedback to the teacher about how …","https://link.springer.com/article/10.1007/s40593-016-0095-y","https://scholar.google.com/scholar?q=related:f7PLOpMqXTAJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
716,"DC Luvizon, D Picard, H Tabia","2d/3d pose estimation and action recognition using multitask deep learning",2018,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_cvpr_2018/html/Luvizon_2D3D_Pose_Estimation_CVPR_2018_paper.html","https://scholar.google.com/scholar?cites=15435425306683870020&as_sdt=2005&sciodt=2007&hl=en",363,"2025-12-14 08:01:17","","","","",,,,,716,102.29,239,3,7,"… In this section we present the experimental evaluation of our method in four different categories using four challenging datasets. We show the robustness and the flexibility of our …","http://openaccess.thecvf.com/content_cvpr_2018/papers/Luvizon_2D3D_Pose_Estimation_CVPR_2018_paper.pdf","https://scholar.google.com/scholar?q=related:RIv3OYmlNdYJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
250,"J Liu, S Snodgrass, A Khalifa, S Risi, ...","Deep learning for procedural content generation",2021,"Neural Computing and …","Springer","https://link.springer.com/article/10.1007/s00521-020-05383-8","https://scholar.google.com/scholar?cites=9885440460509089071&as_sdt=2005&sciodt=2007&hl=en",364,"2025-12-14 08:01:17","","10.1007/s00521-020-05383-8","","",,,,,250,62.50,50,5,4,"… The search is led by a fitness or evaluation function which measures the quality or … Levels for music games, such as Guitar Hero or Dance Dance revolution, can be seen as 2D levels as …","https://arxiv.org/pdf/2010.04548","https://scholar.google.com/scholar?q=related:Lw3rOLkjMIkJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
137,"H Vartiainen, T Toivonen, I Jormanainen, ...","Machine learning for middle schoolers: Learning through data-driven design",2021,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2212868921000222","https://scholar.google.com/scholar?cites=16334632128169360355&as_sdt=2005&sciodt=2007&hl=en",365,"2025-12-14 08:01:17","HTML","","","",,,,,137,34.25,34,4,4,"… children is growing up with machine learning (ML) systems that … makers of their own machine learning applications. It presents a … and software designers in the age of machine learning. …","https://www.sciencedirect.com/science/article/pii/S2212868921000222","https://scholar.google.com/scholar?q=related:47s3QGBFsOIJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
52,"HM Liu, YH Yang","Lead sheet generation and arrangement by conditional generative adversarial network",2018,"… machine learning and applications (ICMLA)","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614139/","https://scholar.google.com/scholar?cites=6998539373984062534&as_sdt=2005&sciodt=2007&hl=en",366,"2025-12-14 08:01:17","","","","",,,,,52,7.43,26,2,7,"… Many deep learning models have been proposed for lead … MuseGAN creates music of five tracks (strings, piano, guitar, … sheets from TheoryTab for this evaluation. Figure 4 shows the …","https://arxiv.org/pdf/1807.11161","https://scholar.google.com/scholar?q=related:RpznFHvOH2EJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
2,"EKW Lin","Singing voice analysis in popular music using machine learning approaches",2018,"","researchgate.net","https://www.researchgate.net/profile/Kin-Wah-Edward-Lin/publication/330411287_Singing_Voice_Analysis_in_Popular_Music_using_Machine_Learning_Approaches/links/5c3ee021458515a4c7296749/Singing-Voice-Analysis-in-Popular-Music-using-Machine-Learning-Approaches.pdf","https://scholar.google.com/scholar?cites=11489399941022782636&as_sdt=2005&sciodt=2007&hl=en",367,"2025-12-14 08:01:17","PDF","","","",,,,,2,0.29,2,1,7,"Singing Voice is the oldest musical instrument, the sound of which is uttered from the collaboration of our respiratory system, our larynx and our vocal tract. We perceive the sound as …","https://www.researchgate.net/profile/Kin-Wah-Edward-Lin/publication/330411287_Singing_Voice_Analysis_in_Popular_Music_using_Machine_Learning_Approaches/links/5c3ee021458515a4c7296749/Singing-Voice-Analysis-in-Popular-Music-using-Machine-Learning-Approaches.pdf","https://scholar.google.com/scholar?q=related:rJQOd1-Mcp8J:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
