title,abstract,authors,year,doi,source,include_title_screening,exclusion_reason,url,publisher,cites
Genre based music classification using machine learning and convolutional neural networks,… machine learning algorithms features were extracted in both time domain and frequency domain. For model evaluation… The guitar roots of rock is a derivative of amalgamation of country …,"V Shah, A Tandle, N Sharma, ...",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9579597/,ieeexplore.ieee.org,5
m6ATM: a deep learning framework for demystifying the m6A epitranscriptome with Nanopore long-read RNA-seq data,"… The low MINES score may be due to its initial design for only four DRACH motifs; however, we expanded its evaluation to include all 18 DRACH motifs to ensure fairness in comparison. …","B Yu, G Nagae, Y Midorikawa, K Tatsuno, ...",2024,,Google Scholar,yes,,https://academic.oup.com/bib/article-abstract/25/6/bbae529/7831252,academic.oup.com,6
Voice-based gender and age recognition system,"… Machine Learning based gender and age detection model using voice. The various approaches used to extract features from speech, and the data-set used for model evaluation … guitar, …","VS Kone, A Anagal, S Anegundi, ...",2023,,Google Scholar,no,Contém palavra-chave de exclusão: voice,https://ieeexplore.ieee.org/abstract/document/10141801/,ieeexplore.ieee.org,15
Human Action Recognition using an Ensemble Deep Learning Model for Video,"… While this paper provided a strong foundation, further evaluation using a variety of datasets would be beneficial to ensure the system's broader applicability. The results of this work …","R Kaur, DV Sharma",2023,,Google Scholar,yes,,https://www.academia.edu/download/121283236/Human_Action_Recognition_using_an_Ensemble_Deep_Learning_Model_for_Video_Datasets.pdf,academia.edu,1
Deep learning approaches to image texture analysis in material processing,"… The texton algorithm performed better than the LBP and GLCM algorithms and similar to the deep learning approaches when these were used directly, without any retraining. Partial or …","X Liu, C Aldrich",2022,,Google Scholar,yes,,https://www.mdpi.com/2075-4701/12/2/355,mdpi.com,44
"Machine Learning and Knowledge Discovery in Databases: International Workshops of ECML PKDD 2019, Würzburg, Germany, September 16–20, 2019 …",… Lawrence for contributing many original ideas and his valuable feedback on the ideas in this paper. We also like to thank Hero de Smeth for contributing to the definition and …,"P Cellier, K Driessens",2020,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=KYPZDwAAQBAJ&oi=fnd&pg=PR5&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=WTLTX90Qb_&sig=RJ4QaVxjVJu7z4G8ngq-cjP_4hA,books.google.com,10
Lstm-based framework for the synthesis of original soundtracks,"… focuses on the intersection of artificial intelligence and the arts, … evaluation of emotions, authors only provide the evaluation … evaluation metrics such as using formulas for evaluation. In […","Y Huo, M Jin, S You",2024,,Google Scholar,no,Contém palavra-chave de exclusão: synthesis,https://ieeexplore.ieee.org/abstract/document/10458114/,ieeexplore.ieee.org,5
A Study on Cubist Art Makeup Design Creation Using Artificial Intelligence Based Image Generation Model,"… Then, using Bing Image Creator model, an artificial intelligence based image generation … shows what role and possibility image generation artificial intelligence model has in the field of …","MJ Lee, E Choi",2023,,Google Scholar,no,Tem IA/ML mas não relacionado a guitarra ou aprendizado/performance,https://pdfs.semanticscholar.org/aff6/4836c74dc6651797eb7e02d2776c0b97bca1.pdf,pdfs.semanticscholar.org,2
A comprehensive literature review on children's databases for machine learning applications,… We also define evaluation criteria to characterize the children’s databases and compare them accordingly. 3) We discuss the main requirements and the primary challenges for …,"S Al-Azani, SM Sait, KA Al-Utaibi",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9696187/,ieeexplore.ieee.org,17
Score Genaration for Taiko no Tatsujin Based on Machine Learning,"… However, neither established reproducible evaluation methodology or learns the semantics … In addition, [10-12] further utilize deep learning approach, which pay much attention to multi-…","R Li, Y Chen",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9175508/,ieeexplore.ieee.org,1
The craftsmanship that disappeared? Investigating the role of the principal instrument in music teacher education programs,"… creative work in music and deep learning, Aristotle’s concept … challenges, and receive useful feedback. The students’ own … dents have to choose either singing, guitar or piano,” and E5 …","FF Eidsvaag, E Angelo",2021,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://library.oapen.org/bitstream/handle/20.500.12657/46593/Higher_Education_PDF.pdf#page=66,library.oapen.org,8
Artificial intelligence aided design of tissue engineering scaffolds employing virtual tomography and 3D convolutional neural networks,"… It covers every step of the deep learning workflow, from data management, training, configuration and evaluation of the model to obtaining predictions or testing the artificial intelligence …","MD Bermejillo Barrera, F Franco-Martínez, ...",2021,,Google Scholar,yes,,https://www.mdpi.com/1996-1944/14/18/5278,mdpi.com,80
Exposure bias and state matching in recurrent neural network virtual analog models,"… Various black-box system identification methods for guitar … Meanwhile, NN and generally deep learning methods for VA … loss was stored for further evaluation. We used the Adam …","A Peussa, EP Damskägg, T Sherson, ...",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9768259/,ieeexplore.ieee.org,21
Artificial intelligence in supply chain management: investigation of transfer learning to improve demand forecasting of intermittent time series with deep learning,"… For example, learning to play an electric guitar can facilitate learning to … The evaluation metric was reduced by 65 percent. … The proposed metric for the evaluation of intermittent demand …","D Kiefer, F Grimm, C van Dinther",2022,,Google Scholar,yes,,https://aisel.aisnet.org/hicss-55/da/decision_support_for_scm/3/,aisel.aisnet.org,9
Predicting House Price in India Using Linear Regression Machine Learning Algorithms,"… from the evaluation standard system, it is meaningless to expect this type of evaluation to fit … The testing method is used to examine the loads and pre-designs of each edge and guitar …","A Verma, C Nagar, N Singhi, ...",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9853185/,ieeexplore.ieee.org,6
Deep learning bidirectional LSTM based detection of prolongation and repetition in stuttered speech using weighted MFCC,… The proposed method is based on the Weighted Mel Frequency Cepstral Coefficient feature extraction algorithm and deep-learning Bidirectional Long-Short term Memory neural …,"S Gupta, RS Shukla, RK Shukla, ...",2020,,Google Scholar,yes,,https://www.researchgate.net/profile/Rajesh-Kumar-Shukla/publication/348138031_Deep_Learning_Bidirectional_LSTM_based_Detection_of_Prolongation_and_Repetition_in_Stuttered_Speech_using_Weighted_MFCC/links/5ff00cbd299bf1408864c299/Deep-Learning-Bidirectional-LSTM-based-Detection-of-Prolongation-and-Repetition-in-Stuttered-Speech-using-Weighted-MFCC.pdf,researchgate.net,28
Predicting eBay prices: selecting and interpreting machine learning models–Results of the AG DANK 2018 Data Science Competition,"… In fact here, a bundle of two procducts (Mario Kart as well as Guitar Hero 5) is offered which … outlier during model evaluation it has been removed for performance evaluation (column 3 …","G Szepannek, R Aschenbruck",2020,,Google Scholar,yes,,https://scholar.archive.org/work/n4mmrojsynd3bkh2u53m3i6lqi/access/wayback/https://publikationen.bibliothek.kit.edu/1000125928/93500147,scholar.archive.org,5
Sentence-level classification using parallel fuzzy deep learning classifier,"… In this study, a new Fuzzy Deep Learning Classifier (FDLC) is suggested for improving the performance of data-sentiment classification. Our proposed FDLC integrates Convolutional …","F Es-Sabery, A Hair, J Qadir, B Sainz-De-Abajo, ...",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9333555/,ieeexplore.ieee.org,71
Baselines for chest x-ray report generation,"… generation when the target text is very unique (as opposed to ”a man is playing a guitar”). … Rather than merely relying on F1 to offer a more class-imbalance sensitive evaluation metric, …","W Boag, TMH Hsu, M McDermott, ...",2020,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,http://proceedings.mlr.press/v116/boag20a,proceedings.mlr.press,89
Machine-learning applications for differentiation across states/stages of creative thinking based on time-series and time-frequency features of EEG/ERP signals,"… (guitar improvization by proficient musicians) compared with noncreative task (scales on guitar) … EEG signals respond differently to idea generation, idea evolution and evaluation in a …","NV Shemyakina, GS Velicoborets, ZV Nagornova",2023,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://genescells.ru/2313-1829/article/download/562731/142776,genescells.ru,5
A deep learning-based automated framework for functional User Interface testing,Context: The use of automation tools in software testing helps keep pace with the timeline of the deliverables. Over time with the inclusion of continuous integration/continuous delivery (…,"Z Khaliq, SU Farooq, DA Khan",2022,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S0950584922001070,Elsevier,26
Real-time stress detection model and voice analysis: An integrated vr-based game for training public speaking skills,"… feedback in VR environment. Most importantly, there is also no evidence of using machine learning … similar to the “rock meter” in the guitar hero [25] games, showing the performance …","R Dillon, AN Teoh",2021,,Google Scholar,no,Contém palavra-chave de exclusão: voice,https://ieeexplore.ieee.org/abstract/document/9618989/,ieeexplore.ieee.org,26
An improved RNN-LSTM based novel approach for sheet music generation,"… in playing instruments such as piano, guitar and violin etc. [3][4… RNN or Recurrent Neural Network is deep learning model … BSS (Blind Source Separation) evaluation metric which is a …","M Dua, R Yadav, D Mamgai, S Brodiya",2020,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://www.sciencedirect.com/science/article/pii/S1877050920310152,Elsevier,67
A multi-stage automatic evaluation system for sight-singing,"… Recently, many methods [27], [28] based on spectrograms and deep learning have been proposed. Therefore, in this paper, we consider taking the spectrogram and deep learning …","W Yang, X Wang, B Tian, W Xu, ...",2022,,Google Scholar,no,Contém palavra-chave de exclusão: singing,https://ieeexplore.ieee.org/abstract/document/9760166/,ieeexplore.ieee.org,8
Fostering creativity in engineering design through constructive dialogues with generative artificial intelligence,"… an electric guitar. An uncanny “hallucination” of the AI can be appreciated, as the guitar has the … Apart from that, it may constitute an inspiring colorful design for guitar manufacturers. …","WS Requejo, FF Martinez, CA Vega, ...",2024,,Google Scholar,yes,,https://www.cell.com/cell-reports-physical-science/fulltext/S2666-3864(24)00442-9,cell.com,10
Customcrafter: Customized video generation with preserving motion and concept composition abilities,"… , when we learn about a specific guitar, we hope that this guitar can be combined with other … To further validate the effectiveness of our method, we conducted a human evaluation of our …","T Wu, Y Zhang, X Wang, X Zhou, G Zheng, ...",2025,,Google Scholar,no,Contém palavra-chave de exclusão: composition,https://ojs.aaai.org/index.php/AAAI/article/view/32914,ojs.aaai.org,47
"Data Augmentation with Python: Enhance deep learning accuracy with data augmentation methods for image, text, audio, and tabular data","… Currently, he is unsuccessfully trying to learn how to play the guitar. :) … Please click here to go straight to the Amazon review page for this book and share your feedback. …",D Haba,2023,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=2sm8EAAAQBAJ&oi=fnd&pg=PP1&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=vXQIBFQqm2&sig=PJkjC2CjiEs7git_abBXJP3LfaM,books.google.com,21
Joint audio and speech understanding,"… For the first time, we build a machine learning model, called LTU-AS… samples and exclude any data marked as test or evaluation. … guitar riffs. The lyrics also add to the sense of rebellion. …","Y Gong, AH Liu, H Luo, L Karlinsky, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10389742/,ieeexplore.ieee.org,138
Image captioning using facial expression and attention,… our image captioning model using standard evaluation metrics including BLEU (Papineni et … playing a guitar” while FACE-CAP-MEMORY generates “a woman is playing a guitar and …,"OM Nezami, M Dras, S Wan, C Paris",2020,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://www.jair.org/index.php/jair/article/view/12025,jair.org,17
Exploring practical vulnerabilities of machine learning-based wireless systems,"… and send it as feedback to the base station. However, this feedback is unsustainable and … as Alexa, but their attack generates loud guitar music which is easy to detect and defend …","Z Liu, C Xu, E Sie, G Singh, D Vasisht",2023,,Google Scholar,yes,,https://www.usenix.org/conference/nsdi23/presentation/liu-zikun,usenix.org,28
Hyper parameter optimized NIDS via machine learning in IoT ecosystem,… of which impact the machine learning model's performance. … must be tuned like a guitar. Because each model might have … evaluation of intrusion detection based on machine learning …,"PK Yadav, S Pandey, D Agrawal, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10295218/,ieeexplore.ieee.org,2
Jen-1 composer: A unified framework for high-fidelity multi-track music generation,"… Our evaluation employs both quantitative and qualitative metrics to assess the model’s … By integrating CLAP scores, FAD, and RPR, we offer a comprehensive evaluation framework that …","Y Yao, P Li, B Chen, A Wang",2025,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://ojs.aaai.org/index.php/AAAI/article/view/33584,ojs.aaai.org,20
Transfer learning in natural language processing (NLP),"… in the field of radio frequency machine learning, this study … music knowledge through playing the guitar. The person with an … typically involve a rigorous evaluation process. This could …",J Bharadiya,2023,,Google Scholar,yes,,https://www.academia.edu/download/103844776/1613.pdf,academia.edu,12
Rethinking design and evaluation of 3D point cloud segmentation models,"… the existing literature, we have identified certain evaluation weaknesses in the current research on 3D point cloud segmentation with deep learning models. This fact leads us to perform …","T Zoumpekas, M Salamo, A Puig",2022,,Google Scholar,yes,,https://www.mdpi.com/2072-4292/14/23/6049,mdpi.com,8
The primacy bias in deep reinforcement learning,"… guitar skills in the face of new data, he will not be able to collect more interesting data by playing more challenging guitar … function gradually loses its expressivity due to bootstrapping in …","E Nikishin, M Schwarzer, P D'Oro, ...",2022,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://proceedings.mlr.press/v162/nikishin22a,proceedings.mlr.press,297
Music enhancement via image translation and vocoding,… This paper presents a deep learning approach to enhance low-… evaluation metrics when used in the music domain. … We exclude the distorted electric guitar samples to avoid fitting our …,"N Kandpal, O Nieto, Z Jin",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9747454/,ieeexplore.ieee.org,23
Deep learning based human action recognition,… In this paper we proposed a deep learning based model for Recognition and the main focus is on the CNN model for image classification. The action videos are converted into frames …,"R Pandey, Y Chikhale, R Verma, ...",2021,,Google Scholar,yes,,https://www.itm-conferences.org/articles/itmconf/abs/2021/05/itmconf_icacc2021_03014/itmconf_icacc2021_03014.html,itm-conferences.org,4
Classical Data in Quantum Machine Learning Algorithms: Amplitude Encoding and the Relation Between Entropy and Linguistic Ambiguity,"… the words Alice and guitar are assigned vectors in the noun space N: v → Alice , v → guitar ∈ N . … The test set is reserved for the final evaluation of the model’s performance. Thus, when …","J Eisinger, W Gauderis, L Huybrecht, GA Wiggins",2025,,Google Scholar,yes,,https://www.mdpi.com/1099-4300/27/4/433,mdpi.com,3
Fast timing-conditioned latent audio diffusion,"… a comma (eg Guitar, Drums, Bass Guitar, Uplifting, Energetic). … variablelength long-form evaluation content. Yet, captions do … the standard datasets to align with our evaluation criteria. …","Z Evans, CJ Carr, J Taylor, SH Hawley, ...",2024,,Google Scholar,no,Contém palavra-chave de exclusão: drums,https://openreview.net/forum?id=jOlO8t1xdx,openreview.net,211
Keypointnet: A large-scale 3d keypoint dataset aggregated from numerous human annotations,"… Evaluation Results For deep learning methods, we use the … threshold 0.01, geometric and deep learning methods both fail to … Deep learning methods can predict some of groundtruth …","Y You, Y Lou, C Li, Z Cheng, L Li, ...",2020,,Google Scholar,yes,,http://openaccess.thecvf.com/content_CVPR_2020/html/You_KeypointNet_A_Large-Scale_3D_Keypoint_Dataset_Aggregated_From_Numerous_Human_CVPR_2020_paper.html,openaccess.thecvf.com,100
uxSense: Supporting user experience analysis with visualization and computer vision,"… Abstract—Analyzing user behavior from usability evaluation can be a challenging and time-… evaluation grows. We propose UXSENSE, a visual analytics system using machine learning …","A Batch, Y Ji, M Fan, J Zhao, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10034833/,ieeexplore.ieee.org,29
DeepEva: A deep neural network architecture for assessing sentence complexity in Italian and English languages,"… Evaluation (ATE) is a research field that aims at creating new methodologies to make autonomous the process of the text complexity evaluation… , a Deep Learning based system capable …","GL Bosco, G Pilato, D Schicchi",2021,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S2590005621000424,Elsevier,17
"Computer-Implemented Method, System, and Non-Transitory Computer-Readable Storage Medium for Inferring Audience's Evaluation of Performance Data",… by machine learning to store a relationship between performance data A and evaluation … such as an electric guitar; or an electronic wind instrument such as a wind synthesizer. …,A MAEZAWA,2022,,Google Scholar,yes,,https://patents.google.com/patent/US20220414472A1/en,Google Patents,2
TranStutter: A convolution-free transformer-based deep learning method to classify stuttered speech using 2D mel-spectrogram visualization and attention …,"Stuttering, a prevalent neurodevelopmental disorder, profoundly affects fluent speech, causing involuntary interruptions and recurrent sound patterns. This study addresses the critical …","K Basak, N Mishra, HT Chang",2023,,Google Scholar,yes,,https://www.mdpi.com/1424-8220/23/19/8033,mdpi.com,9
Smartphones dependency risk analysis using machine-learning predictive models,"… as painting, embroidery crafts, and playing musical instruments such as guitar and drum). … To perform a global evaluation for each classifier, the AUC of the ROC curve was determined (…","CF Giraldo-Jiménez, J Gaviria-Chavarro, ...",2022,,Google Scholar,yes,,https://www.nature.com/articles/s41598-022-26336-2,nature.com,19
Leveraging hierarchical structures for few-shot musical instrument recognition,"… -Sachs hierarchy (like the guitar), which might be more common … Here, we use deep learning methods to flexibly learn a … , 30% evaluation, with no overlap between train and evaluation …","HF Garcia, A Aguilar, E Manilow, B Pardo",2021,,Google Scholar,yes,,https://arxiv.org/abs/2107.07029,arxiv.org,51
Transformer-based seq2seq model for chord progression generation,… Machine learning is widely used in various practical … Evaluation experiments are conducted using the proposed … [12] is designed to handle polyphonic guitar music. Chord progression …,"S Li, Y Sung",2023,,Google Scholar,yes,,https://www.mdpi.com/2227-7390/11/5/1111,mdpi.com,14
Composing bossa nova by evolutionary computation,"… Abstract—Development of artificial intelligence has enabled … or performed on piano, guitar, saxophone while the percussion … rule-based evaluation, in which a set of evaluation rules are …","YW Wen, CK Ting",2020,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://ieeexplore.ieee.org/abstract/document/9207713/,ieeexplore.ieee.org,7
Students' Attention Classification During Class Lecture Using BCI and Machine Learning: A Pathway Towards Neurofeedback-Based Learning,"… EEG during cognitive tasks with machine learning. Although with their … to find out if a machine learning model can depict this … Finally, we plan to develop an automatic feedback-based …","F Ishtiaque, EB Motahar, MSR Sajal, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10387369/,ieeexplore.ieee.org,2
Compound word transformer: Learning to compose full-song music over dynamic directed hypergraphs,"… Yet, to have an idea of the model performance when more resources are available, we include to the evaluation of the conditional task two settings exceeding such a specification. We …","WY Hsiao, JY Liu, YC Yeh, YH Yang",2021,,Google Scholar,yes,,https://ojs.aaai.org/index.php/AAAI/article/view/16091,ojs.aaai.org,288
The development of a predictive opportunity-to-learn model using machine learning,"… “Just as electricity transformed almost everything 100 years ago, today I actually have a hard time thinking of an industry that I don’t think artificial intelligence will transform in the next …","BC Wesolowski, A Ng",2020,,Google Scholar,yes,,https://nafme.org/wp-content/uploads/2020/11/OTL-FInal-Report-Wesolowski.pdf,nafme.org,2
Assisting physiotherapists by designing a system utilising interactive machine learning,… Interactive machine learning (IML)[7–9] is a particularly interesting type of machine learning (… research question: How could interactive machine learning be integrated in a system aiding …,N Georgiev,2021,,Google Scholar,yes,,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1574200,diva-portal.org,2
Deep learning for speaker counting and localization with Ambisonics signals,"… We also provide a performance analysis of this model … , underwater volcanoes, loudspeaker, guitar string, emits a sound wave … For example, a guitar bass sound is mainly made of low …",PA Grumiaux,2021,,Google Scholar,yes,,https://theses.hal.science/tel-03538600/,theses.hal.science,5
Patch-level sounding object tracking for audio-visual question answering,"… the guitar in the last segment, we cannot identify which guitar … the given questions, eg, the guitar on the right “sound always” … ) as the metric for model evaluation. Implementation details. …","Z Li, J Zhou, J Zhang, S Tang, K Li, D Guo",2025,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://ojs.aaai.org/index.php/AAAI/article/view/32538,ojs.aaai.org,16
Transcending imagination: Artificial intelligence and the future of creativity,"… of AI prompts a re-evaluation of traditional methodologies and the … advocates for a re-evaluation of our categorizations and … Traditionally, one might think of a piano or a guitar. However, …",A Manu,2024,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.1201/9781003450139&type=googlepdf,api.taylorfrancis.com,19
Deep Learning Techniques in DICOM Files Classification: A Systematic Review,… [8] proposed a processing pipeline using machine learning techniques to convert DICOM … [45] conducted a systematic evaluation of the performance of several state-of-the-art object …,"V Mabirizi, S Kawuma, D Natumanya, ...",2025,,Google Scholar,yes,,https://www.researchgate.net/profile/Vicent-Mabirizi/publication/389944336_Deep_Learning_Techniques_in_DICOM_Files_Classification_A_Systematic_Review/links/67d9d0327c5b5569dcc0cdb2/Deep-Learning-Techniques-in-DICOM-Files-Classification-A-Systematic-Review.pdf,researchgate.net,2
Evaluation of Image Classification Networks on Impulse Sound Classification Task,"… The main aim of this paper is to evaluate the performance of deep learning image … the traditional machine learning techniques. But the acoustic event classes used are acoustic guitar, …","R Nalla, M Varela, M Oispuu",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9591202/,ieeexplore.ieee.org,7
Developing an efficient functional connectivity-based geometric deep network for automatic EEG-based visual decoding,Neural decoding is of great importance in computational neuroscience to automatically interpret brain activities in order to address the challenging problem of mind-reading. Analyzing …,"N Khaleghi, TY Rezaii, S Beheshti, ...",2023,,Google Scholar,no,Não atende aos critérios de inclusão,https://www.sciencedirect.com/science/article/pii/S1746809422006759,Elsevier,30
"More text, less point: Towards 3d data-efficient point-language understanding","… We observe that existing evaluation approaches often rely on GPT-4 and GPT-3.5 to assess … This is a 3D model of a cartoon-style electric guitar. The guitar is predominantly black, giving …","Y Tang, X Han, X Li, Q Yu, J Xu, Y Hao, L Hu, ...",2025,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://ojs.aaai.org/index.php/AAAI/article/view/32783,ojs.aaai.org,6
Helping hearing-impaired in emergency situations: A deep learning-based approach,"… In the present study, deep learning-based hand gesture recognition models are developed to accurately predict the emergency signs of Indian Sign Language (ISL). The dataset used …","QM Areeb, M Nadeem, R Alroobaea, F Anwer",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9681062/,ieeexplore.ieee.org,71
Enabling new interactions with library digital collections: automatic gender recognition in historical postcards via deep learning,"The Walter Havighurst Special Collections from University Archives &Preservation at Miami University's King Library has a growing collection of over 600,000 historical postcards, with …","R Schuerkamp, J Barrett, A Bales, A Wegner, ...",2023,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S0099133323000757,Elsevier,9
Going in style: Audio backdoors through stylistic transformations,"… Backdoor attacks are a class of machine learning threats … Triggers are generated through electric guitar effects that do … attack through an extensive evaluation considering 444 models, …","S Koffas, L Pajola, S Picek, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10096332/,ieeexplore.ieee.org,41
Create caption by extracting features from image and video using deep learning model,"… for Image Processing was made on deep leaning methods for image captioning, where various deep learning methods were studied and evaluation criteria’s were observed and …",G DUTTA,2021,,Google Scholar,yes,,https://www.researchgate.net/profile/Goutam-Dutta-7/publication/348540850_CREATE_CAPTION_BY_EXTRACTING_FEATURES_FROM_IMAGE_AND_VIDEO_USING_DEEP_LEARNING_MODEL/links/6002b51d92851c13fe148f61/CREATE-CAPTION-BY-EXTRACTING-FEATURES-FROM-IMAGE-AND-VIDEO-USING-DEEP-LEARNING-MODEL.pdf,researchgate.net,2
Deep learning: a visual approach,"… Deep learning is the source of many of these breakthroughs, and its remarkable ability to … growing field in artificial intelligence (AI). Digital assistants on our phones use deep learning to …",A Glassner,2021,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=NgTyDwAAQBAJ&oi=fnd&pg=PT22&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=Xrh5-23FZg&sig=LYm1Z8CN0l2acEjO61q4kt5G7eU,books.google.com,97
Neural parametric equalizer matching using differentiable biquads,"… to the training and evaluation of deep learning algorithms. Here… are recordings of the same guitar performance using a dynamic … In this paper, a novel application of deep learning to the …",S Nercessian,2020,,Google Scholar,yes,,https://dafx2020.mdw.ac.at/proceedings/papers/DAFx2020_paper_7.pdf,dafx2020.mdw.ac.at,62
An Efficient Machine Learning Approach for Detecting Malwares in IoT Environment,"… The machine learning algorithms suffer from excessive computational cost and the potential of privacy leakage. In this paper a machine learning … Gani, “Evaluation of machine learning …","R Kumar, A Anand, N Singh, D Singh, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10390194/,ieeexplore.ieee.org,3
Race against the Machine: can deep learning recognize microstructures as well as the trained human eye?,… The promising results of deep learning in image recognition suggest a huge potential for … This allows for a highly data-efficient training of complex deep learning models. Our results …,"M Larmuseau, M Sluydts, K Theuwissen, L Duprez, ...",2021,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S1359646220306849,Elsevier,46
Increasing exploitation durability of two-layer cast mill rolls and assessment of the applicability of the XGBoost machine learning method to manage their …,"… of ensemble machine learning algorithms … machine learning algorithms: “XGBoost”, “Random Forest”, “Support Vector Machine” and “Multi-Layer Perceptron”. Based on the evaluation …","T Vlasenko, S Glowacki, V Vlasovets, T Hutsol, T Nurek, ...",2024,,Google Scholar,yes,,https://www.mdpi.com/1996-1944/17/13/3231,mdpi.com,6
Humans Need Not Apply: A Guide to Wealth &Work in the Age of Artificial Intelligence,"… are finally cracking the code on artificial intelligence. Society stands on the cusp of unprecedented change, driven by advances in robotics, machine learning, and perception powering …",J Kaplan,2020,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=yatJCgAAQBAJ&oi=fnd&pg=PP1&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=dr4doFvyjo&sig=et-SsP0MHRJFA51xo7QbL1monKk,books.google.com,463
Interpretability of deep learning classification for low-carbon steel microstructures,"… steel by deep learning. In classifying steel microstructures using a machine learning model, … In this study, evaluation was conducted in two ways, as shown in Fig. 3. First, predictions …","T Maemura, H Terasaki, K Tsutsui, K Uto, ...",2020,,Google Scholar,yes,,https://www.jstage.jst.go.jp/article/matertrans/61/8/61_MT-M2020131/_article/-char/ja/,jstage.jst.go.jp,19
Application of machine learning algorithms on VIV fatigue life assessment of multi-spanning subsea pipelines,"… In this study, machine-learning algorithms are adopted to develop a cost-effective and easyto… dataset, machine learning methods have been employed for fast and accurate evaluation of …",M Abdolalipour Miandoab,2023,,Google Scholar,yes,,https://memorial.scholaris.ca/items/5834d6c1-791f-4e5d-86d9-9102d6c66326,memorial.scholaris.ca,2
Instrumental investigations at emute lab,… feedback cellos and feedback bass [18]. Eldridge is currently commissioned by the ERC FluCoMa project to make new machine listening/ machine learning … and processed guitar. The …,T Magnusson,2020,,Google Scholar,no,Contém palavra-chave de exclusão: cello,https://www.nime.org/proceedings/2020/nime2020_paper97.pdf,nime.org,3
Few-shot musical source separation,"… Deep learning-based approaches to musical source separation are often limited to the … For the few-shot model, we further experiment with different evaluation setups with different …","Y Wang, D Stoller, RM Bittner, ...",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9747536/,ieeexplore.ieee.org,32
Lirex: Augmenting language inference with relevant explanations,"… So, in addition to the F1-based evaluation, we also conducted a manual verification of 100 … The difference between automated and human evaluation shows that, although the …","X Zhao, VGV Vydiswaran",2021,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://ojs.aaai.org/index.php/AAAI/article/view/17708,ojs.aaai.org,46
